Sentence_id,Season,Episode,Episode_num,Episode_id,Character,Line,Line_no_stopwords
6407,6407,3,The_Rickshank_Rickdemption,1,22,Summer:,Are you going to set all their nukes to target each other?,going set nukes target
6439,6439,3,The_Rickshank_Rickdemption,1,22,Summer:,I was right. He turned himself in on purpose. It was all part of his plan!,right turned purpose part plan
6456,6456,3,The_Rickshank_Rickdemption,1,22,Summer:,"Oh, my God. Nancy says they're drawing and quartering aliens in the school courtyard, and it technically counts as patriotism.",oh god nancy says drawing quartering aliens school courtyard technically counts patriotism
6500,6500,3,Rickmancing_the_Stone,2,23,Summer:,"It's called ""carpe diem"", Morty. Look it up.",called `` carpe diem morty look
6502,6502,3,Rickmancing_the_Stone,2,23,Summer:,That's because losers look stuff up while the rest of us are carpin' all them diems.,losers look stuff rest us carpin diems
6511,6511,3,Rickmancing_the_Stone,2,23,Summer:,"Bye, Dad. Rick, didn't you say you needed my help on an adventure immediately somewhere else I don't care even if it might kill us?",bye dad rick say needed help adventure immediately somewhere else care even might kill us
6514,6514,3,Rickmancing_the_Stone,2,23,Summer:,I'm ready when you a--,ready
6538,6538,3,Rickmancing_the_Stone,2,23,Summer:,Give me your flask!,give flask
6541,6541,3,Rickmancing_the_Stone,2,23,Summer:,I bleep love post-apocalyptic versions of Earth!,bleep love post-apocalyptic versions earth
6551,6551,3,Rickmancing_the_Stone,2,23,Summer:,Hold on. I want to try something.,hold want try something
6560,6560,3,Rickmancing_the_Stone,2,23,Summer:,"Okay, but not because you told me to.",okay told
6572,6572,3,Rickmancing_the_Stone,2,23,Summer:,They don't have to keep trying to kill us if we join them. They're basically pussies.,keep trying kill us join basically pussies
6580,6580,3,Rickmancing_the_Stone,2,23,Summer:,  Okay.,okay
6583,6583,3,Rickmancing_the_Stone,2,23,Summer:,"Grandpa, some of the Death Stalkers are going to what used to be Seattle to hunt what used to be people. I'm going.",grandpa death stalkers going used seattle hunt used people going
6637,6637,3,Rickmancing_the_Stone,2,23,Summer:,"How come you guys dress like you're in a theme-park stunt show, but these guys wear khakis and hockey jerseys?",come guys dress like theme-park stunt show guys wear khakis hockey jerseys
6639,6639,3,Rickmancing_the_Stone,2,23,Summer:,"Jesus Christ, did the ""boomy-booms"" blow up all your ""wordy-word books""? ",jesus christ `` boomy-booms blow `` wordy-word books
6643,6643,3,Rickmancing_the_Stone,2,23,Summer:,Want to piss on it? ,want piss
6658,6658,3,Rickmancing_the_Stone,2,23,Summer:,Morty.,morty
6663,6663,3,Rickmancing_the_Stone,2,23,Summer:,"Morty, that was amazing! This is my brother! Not that family means anything! Hemorrhage: This family does.",morty amazing brother family means anything hemorrhage family
6667,6667,3,Rickmancing_the_Stone,2,23,Summer:,I'm not leaving.,leaving
6678,6678,3,Rickmancing_the_Stone,2,23,Summer:,"Grandpa, you're being stupid! Just surrender, and our friends will give you mercy!",grandpa stupid surrender friends give mercy
6739,6739,3,Rickmancing_the_Stone,2,23,Summer:,"Hey, sorry my Grandpa stole your god and ruined your car.",hey sorry grandpa stole god ruined car
6741,6741,3,Rickmancing_the_Stone,2,23,Summer:,"What about the weird guys on leashes, then?",weird guys leashes
6744,6744,3,Rickmancing_the_Stone,2,23,Summer:,"Cool, cool.",cool cool
6746,6746,3,Rickmancing_the_Stone,2,23,Summer:,Sorry.,sorry
6749,6749,3,Rickmancing_the_Stone,2,23,Summer:,Can I see? ,see
6751,6751,3,Rickmancing_the_Stone,2,23,Summer:,"Well, I'm not afraid to die, and I don't care what you look like.",well afraid die care look like
6755,6755,3,Rickmancing_the_Stone,2,23,Summer:,I just...I didn't expect you to have a mustache.,expect mustache
6757,6757,3,Rickmancing_the_Stone,2,23,Summer:,"No. I like it. I guess -- How do I explain this? A metal bucket is, on a certain level, a kind of ""mustache,"" in that it's a specific facial accessory. So, it's kind of like...Do you guys have the phrase ""hat on a hat""? ",like guess explain metal bucket certain level kind `` mustache specific facial accessory kind like guys phrase `` hat hat
6759,6759,3,Rickmancing_the_Stone,2,23,Summer:,No. I like it. And obviously what I like shouldn't matter. It's you.,like obviously like matter
6764,6764,3,Rickmancing_the_Stone,2,23,Mechanical Summer:,I am Summer.,summer
6766,6766,3,Rickmancing_the_Stone,2,23,Mechanical Summer:,"My deal is that I am, like, totally fine.",deal like totally fine
6775,6775,3,Rickmancing_the_Stone,2,23,Mechanical Summer:,"Its benefits are totally, like, less about the food than the emotional nourishment.",benefits totally like less food emotional nourishment
6781,6781,3,Rickmancing_the_Stone,2,23,Mechanical Summer:,"All I know is, totally, you look great.",know totally look great
6783,6783,3,Rickmancing_the_Stone,2,23,Mechanical Summer:,So happy.,happy
6789,6789,3,Rickmancing_the_Stone,2,23,Mechanical Summer:,"Mom, emotions are human. You're not, like, a computer inside a mechanical doll.",mom emotions human like computer inside mechanical doll
6794,6794,3,Rickmancing_the_Stone,2,23,Mechanical Summer:,Your feelings are coming from a --,feelings coming
6848,6848,3,Rickmancing_the_Stone,2,23,Summer:,Ugh. Goddamn it.,ugh goddamn
6851,6851,3,Rickmancing_the_Stone,2,23,Summer:,"Oh, you know, Eli. Same shit, different day.",oh know eli shit different day
6854,6854,3,Rickmancing_the_Stone,2,23,Summer:,"Oh, congratulations, guys.",oh congratulations guys
6857,6857,3,Rickmancing_the_Stone,2,23,Summer:,I got it.,got
6862,6862,3,Rickmancing_the_Stone,2,23,Summer:,I'm home.,home
6867,6867,3,Rickmancing_the_Stone,2,23,Summer:,You haven't moved since I left to scavenge this morning.,moved since left scavenge morning
6869,6869,3,Rickmancing_the_Stone,2,23,Summer:,"So, I can assume you haven't murdered a single person today.",assume murdered single person today
6871,6871,3,Rickmancing_the_Stone,2,23,Summer:,"Oh, there he is. There's the nihilistic brute I married, except now life only means nothing when I'm talking to him and everything means everything when it's on bleep TV! ",oh nihilistic brute married except life means nothing talking everything means everything bleep tv
6873,6873,3,Rickmancing_the_Stone,2,23,Summer:,I was a monster when you met me! We were monsters! We didn't care about anything! ,monster met monsters care anything
6875,6875,3,Rickmancing_the_Stone,2,23,Summer:,"Yeah, except I'm the only one in this entire world that's still committed to that!",yeah except one entire world still committed
6891,6891,3,Rickmancing_the_Stone,2,23,Summer:,Hemorrhage and I are taking some time apart.,hemorrhage taking time apart
6894,6894,3,Rickmancing_the_Stone,2,23,Summer:,"Oh, cut the crap, Rick, okay? You proved your point, I get it. Let's just go home.",oh cut crap rick okay proved point get let go home
6904,6904,3,Rickmancing_the_Stone,2,23,Mechanical Summer:,"We will return, possibly in different clothing.",return possibly different clothing
6918,6918,3,Rickmancing_the_Stone,2,23,Summer:,"Mom, would it be okay if I went to visit Dad? ",mom would okay went visit dad
6920,6920,3,Rickmancing_the_Stone,2,23,Summer:,Thanks.,thanks
6928,6928,3,Rickmancing_the_Stone,2,23,Summer:,"This is the first mutant I killed in the poison zone. I was raiding his hovel. He had a chance to escape, but he looked back, which is something we shouldn't do, which is why I shouldn't believe in souvenirs or trinkets or symbols or housewarming gifts, but, Dad, I wanted to give you this as a reminder not to look back.",first mutant killed poison zone raiding hovel chance escape looked back something believe souvenirs trinkets symbols housewarming gifts dad wanted give reminder look back
6935,6935,3,Rickmancing_the_Stone,2,23,Summer:,"So lots of hookers outside, huh?",lots hookers outside huh
6997,6997,3,Pickle_Rick,3,24,Summer:,Can't you just turn yourself back into a human?,ca turn back human
7044,7044,3,Pickle_Rick,3,24,Summer:,How is this even family therapy if Dad's not invited and Grandpa won't come?,even family therapy dad invited grandpa wo come
7051,7051,3,Pickle_Rick,3,24,Summer:,We... have never... eaten poop.,never eaten poop
7081,7081,3,Pickle_Rick,3,24,Summer:,And she's saying what's important is that Grandpa lied to you to get out of coming here.,saying important grandpa lied get coming
7095,7095,3,Pickle_Rick,3,24,Summer:,Mom!,mom
7168,7168,3,Pickle_Rick,3,24,Summer:,Anti-pickle serum.,anti-pickle serum
7174,7174,3,Pickle_Rick,3,24,Summer:,I never said I was angry at you.,never said angry
7223,7223,3,Pickle_Rick,3,24,Summer:,I am mad that I can't huff enamel without people assuming it's because my family sucks. I hope to be seen one day as someone that just likes getting high.,mad ca huff enamel without people assuming family sucks hope seen one day someone likes getting high
7247,7247,3,Pickle_Rick,3,24,Summer:,Are we gonna go back? ,gonna go back
