Sentence_id,Season,Episode,Episode_num,Episode_id,Character,Line
2870,2871,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,(Ricks return with coffee)
2871,2872,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 1:,"Hey, get a load of this! Jerry’s hanging out with doofus Rick. "
2872,2873,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 2:,"Haha, this is perfect. "
2873,2874,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Doofus Rick:,I’m not doofus Rick! I’m Rick J-19-Zeta-7! 
2874,2875,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 1:,"Oh, is that the timeline where everybody eats poop? Jerry, you know this guy eats poop, right?"
2875,2876,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Doofus Rick:,Hey! I don’t eat poop! Y-you guys are always so mean to me!
2876,2877,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 1 and 2:,[laughing]
2877,2878,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Doofus Rick:,"I guess it’s only fair to tell you now, Jerry… I’m the worst Rick of them all."
2878,2879,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Jerry:,"According to who? Other versions of you? If I’ve learned one thing, it’s that before you get anywhere in life, you gotta stop listening to yourself. "
2879,2880,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Doofus Rick:,"Wow, you really are wise, Jerry. I-I guess that’s why you work in advertising!"
2880,2881,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Jerry:,The fact that you feel that way makes you the best Rick of them all.
2881,2882,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,[Trans. Int dome. Rick and Morty are exploring corridors]
2882,2883,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Morty:,You don’t care about me at all! I’m no different than that jacket you’ve got on! Y-y-or-or your stupid portal gun! I’m just a tool! I-I’m just an object! 
2883,2884,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"Hey, it’s your choice to take it personally, Morty. Now for the love of god, be quiet! The point of this is to get the drop on the guy! "
2884,2885,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Morty:,"You know what Rick, I’ll tell you something! I’m more than a human shield! "
2885,2886,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"Yeah, that’s right! You are! You’re a perfect impenetrable sheet of human armour, Morty! Because you’re as dumb as I am smart! Which is why when I say ‘shut up’ it’s really good advice."
2886,2887,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,(Morty tears up. A bunch of lobster-like aliens come out of the nearby corridors and surround them) 
2887,2888,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"Great, nice work, Morty. "
2888,2889,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,"(Rick starts attacking and kicking the aliens. He kills the first wave, but more surround them quickly)"
2889,2890,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,Urrgh.
2890,2891,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,(Evil Rick and Evil Morty emerge. Evil Rick is slow clapping)
2891,2892,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Evil Rick:,"Ooh, look at you, C-137! You’re- aren’t you a tough customer? "
2892,2893,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"The slow clap? Really? Kinda played out, dude."
2893,2894,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Evil Rick:,"Not in this dimension it isn’t. In fact, hah, I invented it and nobody else has ever even done it here before. "
2894,2895,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,Well lah-dee-dah. [slow claps]
2895,2896,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Evil Rick:,"Hey, that’s mine!"
2896,2897,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,[Trans. Rick and Morty have been apprehended and are being carried down the corridor by lobster aliens]
2897,2898,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"I don’t like the look of that Rick, Morty. We gotta escape."
2898,2899,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Morty:,"I’m not gonna help you, Rick. Y-you’re a monster. "
2899,2900,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"Don’t be Rickdiculous, Morty."
2900,2901,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Morty:,W-will you stop saying that? It’s stupid.
2901,2902,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Evil Rick:,Take his Morty away.
2902,2903,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Evil Morty:,Come with me.
2903,2904,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Morty:,"Yeah, gladly. Geez man, Ricks huh?"
2904,2905,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,"(The two leave to the left. The view changes to another, smaller corridor, which the two walk down)"
2905,2906,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Morty:,"Hey man, you seem to know how this place works. Is there any way we can… shut down that grid and rescue all those Mortys out there?"
2906,2907,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Evil Morty:,It would be pointless. Mortys have no chance of defeating a Rick.
2907,2908,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,(He opens a door)
2908,2909,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Evil Morty:,In here.
2909,2910,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,"(As Morty walks in, he sees it’s filled with a crowd of scared, shivering Mortys. As he tries to leave, Evil Morty closes the door behind him, locking him in)"
2910,2911,1,Close_Rick-counters_of_the_Rick_Kind,10,10,[Trans. Evil Rick’s lab. Rick is tied to an examination table. An array of computers and other devices are visible. Many of the Mortys from the outside of the dome are visible] Evil Rick:,"Ahh, isn’t it beautiful? "
2911,2912,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"Yeah, yeah, looks like payday at Neverland ranch in here. Zing!"
2912,2913,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Lobster alien:,Hehehehehehehehehe.
2913,2914,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,That guy got it.
2914,2915,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Evil Rick:,"Ah-ah Rick, quiet. You’re missing my symphony."
2915,2916,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,"(Evil Rick presses a button, allowing the sounds of the Mortys in pain to come through. He conducts it for a bit)"
2916,2917,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"Hey, I’ll take it over Mumford and Sons. Zip!"
2917,2918,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Lobster alien:,Hehehehehehehehehe.
2918,2919,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,This guy is on it!
2919,2920,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Evil Rick:,"He’s not laughing at your dumb jokes, Rick. That’s just a random noise it makes every ten seconds."
2920,2921,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Lobster alien:,Hehehehehehehehehe.
2921,2922,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,Awww.
2922,2923,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Evil Rick:,"See, Rick, you’re not as clever as you think you are. I wanted you to find me. We’re not so [belch] different, you and I."
2923,2924,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,(Evil Rick activates a display showing all the Ricks from different timelines)
2924,2925,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"Yeah, duh!"
2925,2926,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Evil Rick:,"See this right here, Rick? I crunched the numbers, I created a spectrum of all the Ricks. I listed ‘em out from most evil to least evil. Here’s where I am. And look at right here’s where you are, Rick. This guy right here? Super weird."
2926,2927,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"I get it. So you want me to team up with you to take down the council of Ricks, right? Is that where you’re going with this? ‘Cause that’s where I’d be going."
2927,2928,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Evil Rick:,"Please. I think I’m doing pretty good on my own. I’m simply going to download the contents of your brain, and then kill you."
2928,2929,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,[Trans. Rick’s garage. Doofus Rick is mixing chemicals and Jerry is watching]
2929,2930,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Doofus Rick:,"Okay, if we add a little more titanium nitrate, and just a tad of chlorified tartrate: ovenless brownies! "
2930,2931,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,"(Jerry takes a brownie, eats it and smiles)"
2931,2932,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Jerry:,It’s incredible what a gifted mind can accomplish when priorities are in order!
2932,2933,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Doofus Rick:,"Well, come on, I can’t take all the credit, Jerry. It was your idea. C’mere Jerry!"
2933,2934,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,(Both hug and laugh)
2934,2935,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Jerry:,"Hey, uh. C’mere, uh. I-I wanna show you something. "
2935,2936,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,"(They exit the garage and Jerry pulls out a box, then opens it to reveal coins with R2D2s on them)"
2936,2937,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Jerry:,"Okay, look. Everybody makes fun of me for getting these, but… you’re a genius scientist, what do you think? There’s little R2D2s where the George Washingtons should be!"
2937,2938,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Doofus Rick:,"You know Jerry, I’m not gonna tell you that these will increase in value, or even hold their current value. The truth is… you bought ‘em ‘cause you like ‘em. They have value to you. That’s what matters."
2938,2939,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Jerry:,(tearing up) How long are you staying?
2939,2940,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Doofus Rick:,Until we find your Rick.
2940,2941,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Jerry:,(hugging doofus Rick) I found mine. I found mine.
2941,2942,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,[Trans. Morty prison. C-137 Morty is bashing at the door. He is approached by a group of Mortys wearing robes and facepaint]
2942,2943,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Morty (C-137):,Help! 
2943,2944,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Religious Morty:,"There is no escape, my son. We will find our peace in the next world."
2944,2945,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,(Religious Morty offers C-137 a pamphlet titled “The Good Morty”)
2945,2946,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Morty (C-137):,So what? Y-y-y-y-you’re just going to give up? 
2946,2947,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Religious Morty:,We’re giving in to the power of the One True Morty. One day he will return!
2947,2948,1,Close_Rick-counters_of_the_Rick_Kind,10,10,All religious Mortys:,Praise the One True Morty!
2948,2949,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,"(Morty opens “The Good Morty” to the first page, then scoffs and throws it away)"
2949,2950,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Morty (C-137):,"Alright Mortys, listen up! My name is Morty Smith, from Earth dimension C-137! I know you’re scared, because I’m scared, but that’s no reason to accept our fate. We’re Mortys! We’re not defined by our relationships to Rick! Our destiny is our own!"
2950,2951,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Morty 1:,This sounds like something the One True Morty might say. I’m sick of being a human shield! I-I-I-I wanna be a gardener!
2951,2952,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Morty 2:,"I wanna write really crazy, intense action novels!"
2952,2953,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Hammer Morty:,I’m more than just a hammer!
2953,2954,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Religious Morty:,He is the one true Morty! The one true Morty!
2954,2955,1,Close_Rick-counters_of_the_Rick_Kind,10,10,All Mortys:,Hooray!
2955,2956,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,"(The door opens, and a lobster alien walks in)"
2956,2957,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Lobster alien:,"Hey, keep it down!"
2957,2958,1,Close_Rick-counters_of_the_Rick_Kind,10,10,All Mortys:,Raaaaugh!
2958,2959,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,"(The Mortys rush the door, breaking free and charging down the corridor)"
2959,2960,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,[Trans. Evil Rick’s lab. Evil Rick is going through Rick’s memories on a screen]
2960,2961,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Evil Rick:,"You’ve lived quite a life, Rick. It’s a real shame you’re not gonna be around to see it through."
2961,2962,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,(The memories change theme to feature Morty in each one. Rick tears up)
2962,2963,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Evil Rick:,You’re crying? Over a Morty? 
2963,2964,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"No, I’m just allergic to dipshits."
2964,2965,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Evil Rick:,"Ugh, pathetic. We both know that if there’s any truth in the universe, it’s that Ricks don’t care about Mortys."
2965,2966,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,"(The Mortys break through the door and rush at Evil Rick, killing the lobster aliens, surrounding him and tearing into him)"
2966,2967,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Evil Rick:,"Do your worst, you little bastards! Kill me! Do it! Do it!"
2967,2968,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,(Evil Rick dies. Morty C-137 appears and approaches Rick)
2968,2969,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,Morty! Get me out of this! Come on!
2969,2970,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Morty (C-137):,You’re lucky I’m not a Rick.
2970,2971,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,(Morty C-137 unbuckles Rick from the examination table)
2971,2972,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"Point taken, but this is [belches] no time for arcs. "
2972,2973,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,"(He presses a button, disengaging the Morty shield. Mortys are released and pour down off the dome. Rick grabs a phone and rings home)"
2973,2974,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 1:,"Yeah, hello?"
2974,2975,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick (C-137):,"Hey, what do me and O.J. not have in common? "
2975,2976,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 1:,Huh? Wh-who is this?
2976,2977,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick (C-137):,"I found the real killer, biitch! Get over here!"
2977,2978,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,[Trans. Jerry and doofus Rick are playing with legos. Rick 1 opens the door]
2978,2979,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 1:,Yo ding-dong! We’re done here. Time to go. 
2979,2980,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Doofus Rick:,"Well Jerry, I [belches] guess this means goodbye. "
2980,2981,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Jerry:,"W-w-well, does it have to? Heh, you, you look just like Rick. We could maybe… you know… get rid of him? I’m not saying kill him, necessarily, I-I’m also not saying necessarily not kill him, but-"
2981,2982,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Doofus Rick:,"Jerry. W-we both know it wouldn’t work. It’s time to go back to our lives. I love you, Jerry. I love ya."
2982,2983,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,"(Doofus Rick hugs Jerry and leaves. Jerry makes as if to follow him, then stops and punches a wall. The lego castle they built falls apart)"
2983,2984,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,"[Trans. Evil Rick’s lab. The Mortys are still fighting. Ricks from the citadel move in and stop each Morty, pulling them off Evil Rick’s corpse and bringing them back to the citadel]"
2984,2985,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Morty (C-137):,Wh-wh-what’s gonna happen to all these Mortys?
2985,2986,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Council Rick 1:,"They’ll go back to their families, attend school regularly, play video games, date girls… poor little Rickless bastards."
2986,2987,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,[Trans. Citadel of Ricks. The council has gathered around C-137 Rick and Morty]
2987,2988,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Council Rick 1:,"Earth Rick C-137, the council apologises for its false accusation. And in the way of reparations for our terrible mistake, we would like to compensate you with this voucher for a free replacement Morty, in the event that [belches] your current [belches] Morty should-"
2988,2989,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"Uh, guys? Not a good time. Come on, Morty, let’s hit it."
2989,2990,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,"(Before they leave, Rick takes the voucher anyway)"
2990,2991,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,[Trans. Citadel outside. Rick and Morty are walking away from the council]
2991,2992,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Morty:,"Is it time for arcs yet, Rick? I did a pretty great job back there for a human cloaking device. Saved your ass."
2992,2993,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"Alright, Morty, don’t break an arm jerking yourself off."
2993,2994,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Morty:,"Man, I can’t believe you, Rick! That right there! Tha-that was a great opportunity to show a little humanity. You know? To connect with me a little?"
2994,2995,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"Hey Morty, you want connection? Go be part of some stupid club like all those dumb Ricks. You know, maybe I don’t connect because I’m the Rickest Rick there is. And you know, it would [belch] go without saying that the Rickest Rick… would have the Mortyest Morty."
2995,2996,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Morty:,"It would go without saying, huh?"
2996,2997,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"Yeah, it would. Did you hear me say it?"
2997,2998,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Morty:,Nah… (to himself) The Mortyest Morty…
2998,2999,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"Just don’t get too big for your loafers, Buster Brown. A cocky Morty could lead to some big problems. Could be a real bad thing for everybody."
2999,3000,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Morty:,"Oh yeah, how’s that?"
3000,3001,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,I-I-I’ll explain when you’re older.
3001,3002,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,[Trans. Evil Rick’s lab. Evil Rick is lying in a pool of blood being inspected by Ricks. For the Damaged Coda by Blonde Redhead starts playing in the background]
3002,3003,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 1:,What a mess…
3003,3004,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 2:,Pride cometh before the fall. I guess he got what he deserved.
3004,3005,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 1:,What is that?
3005,3006,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,(Rick 1 turns Evil Rick’s head over to reveal wires)
3006,3007,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 2:,Hand me the laser defibrillator. 
3007,3008,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Doofus Rick:,"Hey guys! Uh, c-can I help?"
3008,3009,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 2:,No! Go clean the toilets! Maybe you’ll make friends with some turds!
3009,3010,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 1:,You make us ashamed to be ourselves!
3010,3011,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,(Rick 2 removes the top of Evil Rick’s head to reveal electronics woven into his brain. They pull out a chip)
3011,3012,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 1:,"My god! I’ve seen this technology before! This Rick was being controlled remotely, puppeteered by somebody else. This is the receiver!"
3012,3013,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 2:,"Yeah, but where’s the transmitter?"
3013,3014,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,[Trans. Citadel of Ricks. Mortys are being loaded into spaceships to be delivered to their respective dimensions]
3014,3015,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,"(Evil Morty follows them, and removes his eyepatch, revealing the transmitter. He crushes it underfoot and hides the wires, then follows the rest of the Mortys)"
3015,3016,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,[Credits play]
3016,3017,1,Close_Rick-counters_of_the_Rick_Kind,10,10,[After credits scene:,"Jerry is sitting in Rick’s bedroom, trying not to cry. Rick enters]"
3017,3018,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"Wubbalubbadubdub! Oh. Hey Jerry. Wh-wh-what are you doing in my room, buddy?"
3018,3019,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Jerry:,"Nothing! I was just, um, checking the smoke detectors."
3019,3020,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"Alright. Okay, get out. "
3020,3021,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,(Jerry leaves and goes down to the dining room. He looks outside the window and sees doofus Rick standing in the rain and smiles. Rick appears beside Jerry)
3021,3022,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"What’s that dipshit doing out there? Are you friends with him? You know he eats his own shit, right? Oh my god, this is rich! I’ve got like [belches] ten Ricks to call right now!"
3022,3023,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Scene Action:,[Episode ends]
3023,3024,1,Ricksy_Business,11,11,Summer:,"Bye, mom! Bye, dad!"
3024,3025,1,Ricksy_Business,11,11,Morty:,Drive carefully!
3025,3026,1,Ricksy_Business,11,11,Rick:,"Have fun, you two,"
3026,3027,1,Ricksy_Business,11,11,Beth:,"Yes, we will have as much fun as possible on our... Titanic -themed getaway,"
3027,3028,1,Ricksy_Business,11,11,Jerry:,"Let's lose the 'tude, please, It's supposed to be romantic,"
3028,3029,1,Ricksy_Business,11,11,Beth:,"Speaking of disasters, dad, we are leaving you in charge, here,"
3029,3030,1,Ricksy_Business,11,11,Rick:,"I know, c-can we wrap this up? Morty and I have some synthetic laser eels oxidizing in the garage,"
3030,3031,1,Ricksy_Business,11,11,Beth:,"Hey, don't blow me off, I am drawing a line, okay? Any damage to this house or these children when we get back, and... n-no more adventures with Morty,"
3031,3032,1,Ricksy_Business,11,11,Morty:,"Aw, geez, Rick, If my mom's the one who's saying it, then you know it's pretty serious this time,"
3032,3033,1,Ricksy_Business,11,11,Both:,"That's right,"
3033,3034,1,Ricksy_Business,11,11,Jerry:,"Wait, What?"
3034,3035,1,Ricksy_Business,11,11,Rick:,"Listen, you have my word as a caregiver, everything's gonna be fine, And if not, like you say, no more adventures or whatever, It's like that old song ""Blomp blomp-a noop noop a-noop noop noop,"" Y-you guys know that song? From Tiny Rogerts? You never heard of it? You know, the black effeminate guy from the '50s? No-nobody? A-all right, whatever, Look, who cares? Just go on your stupid trip,"
3035,3036,1,Ricksy_Business,11,11,Jerry:,"Not one thing out of place,"
3036,3037,1,Ricksy_Business,11,11,Scene Action:,[ Engine turns over ]
3037,3038,1,Ricksy_Business,11,11,Jerry:,"Not a single thing,"
3038,3039,1,Ricksy_Business,11,11,Scene Action:,"[ Bubbling, crackling ]"
3039,3040,1,Ricksy_Business,11,11,Summer:,"Well, we're past the point of no return, I'm going to have a party, I found Jello, Can you sneak your mom's vodka? Yes, she does, I saw it in your laundry room, Listen, you can't both be in denial about it, Okay, bye,"
3040,3041,1,Ricksy_Business,11,11,Morty:,"Summer, you can't throw a party! Remember what mom said?"
3041,3042,1,Ricksy_Business,11,11,Summer:,"Yeah, if anything gets messed up, you and Grandpa Rick get punished, I'm only a human being, Morty,"
3042,3043,1,Ricksy_Business,11,11,Morty:,"Rick, tell Summer she can't have a party!"
3043,3044,1,Ricksy_Business,11,11,Rick:,"Uh, Summer, you can't have a party,"
3044,3045,1,Ricksy_Business,11,11,Summer:,[ Scoffs ]
3045,3046,1,Ricksy_Business,11,11,Rick:,"Because I'm having a party, b-i-i-i-itch!"
3046,3047,1,Ricksy_Business,11,11,Morty:,"Oh, what?! Rick, you can't!"
3047,3048,1,Ricksy_Business,11,11,Summer:,What do you mean you're having a party? Are some glip glops from the third dimension going to come over and play cards or something?
3048,3049,1,Ricksy_Business,11,11,Rick:,"""Glip glop?"" You're lucky a traflorkian doesn't hear you say that,"
3049,3050,1,Ricksy_Business,11,11,Summer:,Is that like their n-word?
3050,3051,1,Ricksy_Business,11,11,Rick:,"It's like the n-word and the c-word had a baby and it was raised by all the bad words for jews,"
3051,3052,1,Ricksy_Business,11,11,Morty:,"Listen, I think the three of us could just, you know, have a nice time, like just hanging out, and, you know, doing a little bonding and --"
3052,3053,1,Ricksy_Business,11,11,Summer:,"Screw that, This is my chance to gain some footing with the cool kids,"
3053,3054,1,Ricksy_Business,11,11,Rick:,"That's why you party? Boy, you really are 17,"
3054,3055,1,Ricksy_Business,11,11,Summer:,Why do you party?
3055,3056,1,Ricksy_Business,11,11,Rick:,"To get wr-wriggedy wriggedy wrecked, son!"
3056,3057,1,Ricksy_Business,11,11,Summer:,"Just keep your sci-fi friends away from my awesome ones,"
3057,3058,1,Ricksy_Business,11,11,Rick:,"Yeah, and you keep your awesome friends away from my canapes,"
3058,3059,1,Ricksy_Business,11,11,Captain:,"After dinner, Titanic 2 will attach to the rail system near our replica iceberg, and the hydraulics encased in these tubes will execute a controlled sink into the icy depths,"
3059,3060,1,Ricksy_Business,11,11,Jerry:,"A rail system seems archaic for an attraction this impressive, Are you sure the ship will sink?"
3060,3061,1,Ricksy_Business,11,11,Captain:,"I can assure you the ship will sink, as it has a thousand times before, It is un-unsinkable, Ooh!"
3061,3062,1,Ricksy_Business,11,11,Jerry:,"Look, it's the line for the bow!"
3062,3063,1,Ricksy_Business,11,11,Beth:,"Jerry, I'd love to just kick back with a margarita and read, Do you mind if I skip the whole ""King of the world"" bit?"
3063,3064,1,Ricksy_Business,11,11,Jerry:,"Well, it's not the ""King of the world"" bit, That's Jack and Fabrizio, This is where Rose says, ""I'm flying, Jack!"" but whatever, I can be the only one to do it alone,"
3064,3065,1,Ricksy_Business,11,11,Beth:,"Well, what about her? Excuse me, ma'am, Would you like to take my place in line?"
3065,3066,1,Ricksy_Business,11,11,Lucy:,"I, uh -- I could get into trouble,"
3066,3067,1,Ricksy_Business,11,11,Beth:,"We won't tell,"
3067,3068,1,Ricksy_Business,11,11,Jerry:,"So... you're a Titanic fanatic? Oh, yes,"
3068,3069,1,Ricksy_Business,11,11,Lucy:,"I've worked here since it opened, but I've never been able to participate,"
3069,3070,1,Ricksy_Business,11,11,Jerry:,"Happy to help... Rose,"
3070,3071,1,Ricksy_Business,11,11,Scene Action:,[ Giggles ]
3071,3072,1,Ricksy_Business,11,11,Tammy:,"I love watching bukkake, I mean, like, I don't know if I personally would ever do it,,,"
3072,3073,1,Ricksy_Business,11,11,Summer:,"Brad! Hey! Brad: Yo,"
3073,3074,1,Ricksy_Business,11,11,Tammy:,"Brad is here! Quick, make my hair look drunk,"
3074,3075,1,Ricksy_Business,11,11,Brad:,"Check it out, Tammy's already drunk, Cool,"
3075,3076,1,Ricksy_Business,11,11,Birdperson:,"The beacon was activated, Who is in danger?"
3076,3077,1,Ricksy_Business,11,11,Summer:,Ugh! Grandpa!
