SentenceID,Season,Episode,Sentence,Episode_num,Episode_id
3801,322,2,Mortynight_Run,"Jerry: Oh. Uh,
well, is there an Aux input?
",2,13
3802,323,2,Mortynight_Run,"Tank-top Jerry:
I tried that, but there’s two different colors.
",2,13
3803,324,2,Mortynight_Run,"(Pans out to show several clusters of Jerrys also working
on identical television sets.)
",2,13
3804,325,2,Mortynight_Run,"Various Jerrys:
Uh… There’s two different colors.
",2,13
3805,326,2,Mortynight_Run,"[Trans. Promethean Nebula]
",2,13
3806,327,2,Mortynight_Run,"(Dinosaur-like creatures eat plant matter in what appears
to be a vast jungle. Rick’s ship flies into view. Rick is now behind the wheel.)
",2,13
3807,328,2,Mortynight_Run,"Fart: The
wormhole is seventy of what you call ‘meters’ what you call ‘north’ of what you
call ‘here.’
",2,13
3808,329,2,Mortynight_Run,"Rick: Fine.
Morty, take your fart to his hole and say your goodbyes. I’m gonna find some
fuel and take a biiiig fat Morty. (Morty gets out of the car.) That’s my new
word for ‘shit’ because of today’s events.
",2,13
3809,330,2,Mortynight_Run,"(Morty and Fart head north, soon finding the wormhole.)
",2,13
3810,331,2,Mortynight_Run,"Fart: Here it
is. This should take me back to my kind.
",2,13
3811,332,2,Mortynight_Run,"Morty: I’m
gonna miss you, um, Fart. I’m really sorry your name became Fart.
",2,13
3812,333,2,Mortynight_Run,"Fart: I will
be back soon, Morty.
",2,13
3813,334,2,Mortynight_Run,"Morty:
*excited* Really?
",2,13
3814,335,2,Mortynight_Run,"Fart: After I
return to the others with this location, we will be back for your cleansing.
",2,13
3815,336,2,Mortynight_Run,"Morty: Um…
Cleansing…?
",2,13
3816,337,2,Mortynight_Run,"Fart:
Carbon-based life is a threat to all higher life. To us, you are what you would
call a disease. Wherever we discover you, we cure it. You said yourself that
life must be protected even through sacrifice. (Morty, shocked and saddened,
begins to tear up.) You haven’t changed your mind about that. I can sense your
thoughts. Morty.
",2,13
3817,338,2,Mortynight_Run,"Morty: *wipes
his eyes* Um… Before you go… Could you sing a… C-Could you sing for me again?
",2,13
3818,339,2,Mortynight_Run,"Fart: Yes,
Morty. *approaches him as “Goodbye Moonmen” begins, again set to a sequence
formed from Morty’s imagination* Cosmos without hatred / Blinding stars of
cosmic light / Quasars shine through endless night / And everything is one in
the beauty / And now we say goodby—
",2,13
3819,340,2,Mortynight_Run,"(The song is interrupted as Morty shoots Fart with the
antimatter gun.)
",2,13
3820,341,2,Mortynight_Run,"Fart: Morty…
Why… Why?
",2,13
3821,342,2,Mortynight_Run,"(Morty shoots him several more times until he completely vanishes,
then drops the gun, crying.)
",2,13
3822,343,2,Mortynight_Run,"Morty:
Goodbye.
",2,13
3823,344,2,Mortynight_Run,"(Rick is loading something into the ship as Morty
returns.)
",2,13
3824,345,2,Mortynight_Run,"Rick: So did you
guys make out a little bit? Is he gonna send you a postcard? (Morty wordlessly
enters the car.) Man, that guy hit the lottery when he crossed paths with you.
",2,13
3825,346,2,Mortynight_Run,"[Trans. Open space]
",2,13
3826,347,2,Mortynight_Run,"Rick: Morty, I
know I picked on your core beliefs and decision making a lot today, but I am
glad you insisted on gettin’ that fart home. You know, at least all the death
and destruction wasn’t for nothin’, you know? *notices Morty’s detached, almost
anguished expression* You miss your fart friend, huh? Well I’ve got a little
surprise for you, buddy. While you were gone I found another wormhole with
millions of beings just like him on the other side and they’re all coming to
visit.
",2,13
3827,348,2,Mortynight_Run,"Morty: *panicking*
What?! Rick! No, you can’t!
",2,13
3828,349,2,Mortynight_Run,"Rick: Too
late, Morty. The hole’s opening.
",2,13
3829,350,2,Mortynight_Run,"Morty: No, no,
Rick! You don’t understand!
",2,13
3830,351,2,Mortynight_Run,"(Rick farts.)
",2,13
3831,352,2,Mortynight_Run,"Rick: Th-there’s
a lot more where that came from too.
",2,13
3832,353,2,Mortynight_Run,"[Trans. Jerryboree]
",2,13
3833,354,2,Mortynight_Run,"(Our Rick and Morty enter the lobby, which is filled with
Ricks, Mortys, and Jerrys.)
",2,13
3834,355,2,Mortynight_Run,"Rick: Hey.
*taps another Rick’s arm* Hey bro. How many people was your Roy responsible for
killing today?
",2,13
3835,356,2,Mortynight_Run,"Other Rick:
None, we chilled at Blips and Chitz all day, ain’t that right homie?
",2,13
3836,357,2,Mortynight_Run,"Other Morty:
Darn right bro! Roy rules!
",2,13
3837,358,2,Mortynight_Run,"Other Rick:
Haha!
",2,13
3838,359,2,Mortynight_Run,"(The other Rick and Morty leave with their Jerry.)
",2,13
3839,360,2,Mortynight_Run,"Rick: *glares
at Morty* Must be nice… Hey, Morty, there’s our Jerry.
",2,13
3840,361,2,Mortynight_Run,"(The Jerry-sitter guides a Jerry toward them. He and
Morty hug.)
",2,13
3841,362,2,Mortynight_Run,"Jerry: Mm, I
missed you. Hey, Rick.
",2,13
3842,363,2,Mortynight_Run,"Rick: Glad you’re
safe Jerry. What do you say we go home?
",2,13
3843,364,2,Mortynight_Run,"Jerry: I’d
like that.
",2,13
3844,365,2,Mortynight_Run,"Another Rick: *holding
a ticket* Hey, wait, do you have 5126?
",2,13
3845,366,2,Mortynight_Run,"Rick: Uh, I’m
not sure. Morty.
",2,13
3846,367,2,Mortynight_Run,"(Morty pulls a ticket out of his pocket.)
",2,13
3847,368,2,Mortynight_Run,"Other Rick:
Uh, that’s a Blips and Chitz ticket.
",2,13
3848,369,2,Mortynight_Run,"Morty: What?!
",2,13
3849,370,2,Mortynight_Run,"Rick: Way to
go, Morty. Eh, whatever.
",2,13
3850,371,2,Mortynight_Run,"(The Ricks exchange Jerrys. Both Jerrys look uncertain
and nervous.)
",2,13
3851,372,2,Mortynight_Run,"Jerrys: Uh…
W-wait, what?
",2,13
3852,373,2,Mortynight_Run,"Ricks:
Alright, come on, Jerry.
",2,13
3853,374,2,Mortynight_Run,"[End credits]
",2,13
3854,375,2,Mortynight_Run,"[Trans. Alien planet]
",2,13
3855,376,2,Mortynight_Run,"(Various species of aliens are walking down the street
when they stop and listen to an announcer’s voice.)
",2,13
3856,377,2,Mortynight_Run,"Announcer: Are
you tired of the same daily droll? Well, get on over to Blips and Chitz! (As he
describes things, they appear on screen.) We got, uh… one game! We got a whole
bunch of games here! Uh, we got chabos and flobos and you can shoot things! Get
on over here and play the games! Use your Flurbos to get tickets! Roy 2 just
got here! G-Get over here at Ch… Chips and Chitz!
",2,13
3857,378,2,Mortynight_Run,"Rick: It’s the
coolest place in the world! Hahahaha, I g- I get to be in a commercial!
",2,13
3858,379,2,Mortynight_Run,"[END]
",2,13
3859,1,2,Look_Who%27s_Purging_Now,"Morty:I GOT TO TELL YOU, RICK,
IT'S PRETTY GREAT
TO BE IN THIS SPACESHIP,
JUST THE TWO OF US, YOU KNOW?
JUST CRUISING AROUND,
RICK AND MORTY STYLE,",9,20
3860,2,2,Look_Who%27s_Purging_Now,"Rick:I AGREE, MORTY,
[ BELCHES ]
IT'S NICE TO GET
BACK TO THE BASICS
AFTER A PRETTY INTENSE,
MIXED-BAG OF A YEAR,",9,20
3861,3,2,Look_Who%27s_Purging_Now,Morty: OHH!,9,20
3862,4,2,Look_Who%27s_Purging_Now,"Rick: RELAX,
THAT'S WHAT WINDSHIELDS
ARE FOR,",9,20
3863,5,2,Look_Who%27s_Purging_Now,"Rick: I DIDN'T KNOW THAT THERE WERE
BUGS OUT IN SPACE,",9,20
3864,6,2,Look_Who%27s_Purging_Now,"Morty: WELL, W-WHAT DID YOU THINK,
MORTY?
LIFE JUST DEVELOPED
ON EARTH BY ITSELF?
HERE, LET ME
TAKE CARE OF THIS,",9,20
3865,7,2,Look_Who%27s_Purging_Now,"Morty: GEEZ, RICK,
THAT'S DISGUSTING,
I DON'T WANT
TO LOOK AT THAT,",9,20
3866,8,2,Look_Who%27s_Purging_Now,"Rick: YEAH, GUESS
I'M OUT OF FLUID,
L-LET ME FIND
A PLACE TO STOP,
HEY, MUCHACHO, DOES YOUR PLANET
HAVE WIPER FLUID YET,
OR ARE YOU GONNA FREAK OUT
AND START WORSHIPPING US?",9,20
3867,9,2,Look_Who%27s_Purging_Now,"Villager: THE GENERAL STORE
OUGHT TO HAVE WHAT YOU NEED,",9,20
3868,10,2,Look_Who%27s_Purging_Now,"Rick: THANKS,",9,20
3869,11,2,Look_Who%27s_Purging_Now,"Villager: OF COURSE, YOU'LL BE WANTING
TO BE GONE FROM HERE BY SUNDOWN,",9,20
3870,12,2,Look_Who%27s_Purging_Now,"Rick: YEAH, SURE THING,
WAIT A MINUTE, WHAT? WHY?",9,20
3871,13,2,Look_Who%27s_Purging_Now,"Villager: SUNDOWN IS WHEN
THE FESTIVAL BEGINS,",9,20
3872,14,2,Look_Who%27s_Purging_Now,Morty: THE FESTIVAL?,9,20
3873,15,2,Look_Who%27s_Purging_Now,"Villager: OOH, WELL, FOR MILLENNIA,
OUR SOCIETY HAS BEEN FREE
OF CRIME AND WAR,
LIVING IN PERFECT PEACE,",9,20
3874,16,2,Look_Who%27s_Purging_Now,"Rick: OH, I KNOW WHAT THIS IS!
YOU'VE BEEN ABLE
TO SUSTAIN WORLD PEACE
BECAUSE YOU HAVE ONE NIGHT
A YEAR WHERE YOU ALL RUN AROUND
ROBBING AND MURDERING EACH OTHER
WITHOUT CONSEQUENCE,",9,20
3875,17,2,Look_Who%27s_Purging_Now,"Villager: THAT'S RIGHT,",9,20
3876,18,2,Look_Who%27s_Purging_Now,Morty: WHAT?!,9,20
3877,19,2,Look_Who%27s_Purging_Now,"Rick: IT'S LIKE ""THE PURGE,"" MORTY,
THAT MOVIE ""THE PURGE""?",9,20
3878,20,2,Look_Who%27s_Purging_Now,"Villager: OH, HAVE YOU
BEEN HERE BEFORE?",9,20
3879,21,2,Look_Who%27s_Purging_Now,"Rick: NO, NO, BUT I'VE BEEN TO A FEW
PLANETS WITH THE SAME GIMMICK,
YOU KNOW, SOMETIMES IT'S CALLED
THE CLEANSING OR THE RED TIME,
THERE WAS THIS ONE WORLD THAT
CALLED IT JUST MURDER NIGHT,
I-IT'S A PURGE PLANET,
THEY'RE PEACEFUL, AND THEN,
YOU KNOW, THEY JUST PURGE,",9,20
3880,22,2,Look_Who%27s_Purging_Now,Morty: T-THAT'S HORRIBLE!,9,20
3881,23,2,Look_Who%27s_Purging_Now,"Rick: YEAH,
YOU WANT TO CHECK IT OUT?",9,20
3882,24,2,Look_Who%27s_Purging_Now,[ ELECTRICITY CRACKLING ],9,20
3883,25,2,Look_Who%27s_Purging_Now,"Rick: SO, WHAT DO YOU DO
DURING THE FESTIVAL?
YOU LOCK YOURSELF IN,
OR YOU GO OUT AND DO SOME STUFF?",9,20
3884,26,2,Look_Who%27s_Purging_Now,"Shopkeeper: OH, I DO
SOME PRETTY BAD STUFF,",9,20
3885,27,2,Look_Who%27s_Purging_Now,"Rick: OH, I BET YOU DO, OLD TIMER,
[ LAUGHS ]",9,20
3886,28,2,Look_Who%27s_Purging_Now,"Morty: GEE-- RICK, COME ON,
THE SUN IS SETTING,
W-WE GOT TO
GET OUT OF HERE,",9,20
3887,29,2,Look_Who%27s_Purging_Now,"Rick: ALL RIGHT, WELL, W-WHAT DO I
OWE YOU FOR THE WIPER FLUID?",9,20
3888,30,2,Look_Who%27s_Purging_Now,"Shopkeeper: OH IT'S ON THE HOUSE,
OH, AND, UH,
WHY -- WHY DON'T YOU HAVE
SOME CANDY BARS, AS WELL?",9,20
3889,31,2,Look_Who%27s_Purging_Now,"Rick: OH, NO WAY,
THAT'S REALLY NICE OF YOU,",9,20
3890,32,2,Look_Who%27s_Purging_Now,"Shopkeeper: I'M A NICE GUY...
FOR NOW,
[ Chuckling ]",9,20
3891,33,2,Look_Who%27s_Purging_Now,"Rick: OHH, I DON'T DOUBT IT,",9,20
3892,34,2,Look_Who%27s_Purging_Now,Morty: RICK!,9,20
3893,35,2,Look_Who%27s_Purging_Now,"Rick: YEAH, YEAH,
HEY, HAVE A GOOD FESTIVAL,
OLD TIMER,",9,20
3894,36,2,Look_Who%27s_Purging_Now,"Shopkeeper: I INTEND TO,",9,20
3895,37,2,Look_Who%27s_Purging_Now,"Morty: RICK, UNLOCK IT!",9,20
3896,38,2,Look_Who%27s_Purging_Now,"Rick: JUST A SECOND, MORTY,
OH, LOOK AT THAT SUNSET,",9,20
3897,39,2,Look_Who%27s_Purging_Now,"Morty: STOP SCREWING AROUND,",9,20
3898,40,2,Look_Who%27s_Purging_Now,[ CLICK ],9,20
3899,41,2,Look_Who%27s_Purging_Now,"Rick: THERE WE GO, MUCH BETTER,
NOW WE CAN SEE,",9,20
3900,42,2,Look_Who%27s_Purging_Now,"Morty: GREAT,",9,20
3901,43,2,Look_Who%27s_Purging_Now,"Rick: HEY, YOU KNOW WHAT, MORTY?
WHY DON'T WE CHRISTEN OUR
SQUEAKY-CLEAN WINDSHIELD HERE
BY WATCHING A LITTLE
OF THIS PURGE THROUGH IT?",9,20
3902,44,2,Look_Who%27s_Purging_Now,"Morty: WHAT?! NO!
WHAT IS YOUR PROBLEM?!",9,20
3903,45,2,Look_Who%27s_Purging_Now,"Rick: MORTY, GROW UP,
IF YOU DON'T WANT TO WATCH,
DON'T WATCH,
BUT, YOU KNOW, IT'S MY CAR,
[ BELCHES ] ALSO, IF YOU TELL
YOUR MOM ABOUT THIS,
-I'LL PURGE YOU,",9,20
3904,46,2,Look_Who%27s_Purging_Now,"Morty: YOU'RE THE WORST,
AND THIS PLANET IS THE WORST,
HOW CAN YOU BE INTO THIS?
YOU KNOW, PEOPLE ARE GONNA
KILL EACH OTHER,",9,20
3905,47,2,Look_Who%27s_Purging_Now,"Rick: SO, WHAT, Y-Y-YOU TRYING
TO SIT HERE AND TELL ME THAT
[BELCHES] I-IF -- IF THERE'S
A VIDEO ONLINE
WITH SOMEONE GETTING
DECAPITATED,
-YOU DON'T CLICK ON IT?",9,20
3906,48,2,Look_Who%27s_Purging_Now,"Morty: NO!
WHY -- WHY WOULD I DO THAT?
<i>YOU</i> DO THAT?",9,20
3907,49,2,Look_Who%27s_Purging_Now,"Rick: I DON'T,
BECAUSE IT WOULD BORE ME,
I SEE [BLEEP] LIKE THAT
FOR BREAKFAST, MORTY,
BUT IF YOU DON'T DO IT,
I SAY IT'S BECAUSE
YOU'RE AFRAID OF YOUR OWN
PRIMAL INSTINCTS,
SO YOU STUFF THEM DOWN AND --",9,20
3908,50,2,Look_Who%27s_Purging_Now,[ BELL CHIMING ],9,20
3909,51,2,Look_Who%27s_Purging_Now,"Rick: OH, OH!
Shh, Shh, IT'S STARTING,
-OH-HO-HO! HERE WE GO,",9,20
3910,52,2,Look_Who%27s_Purging_Now,"Morty: I'M NOT WATCHING,",9,20
3911,53,2,Look_Who%27s_Purging_Now,"Rick: YEAH, YEAH, YEAH,
YOUR MEDAL'S IN THE MAIL,
-I'M GONNA GET A CLOSER LOOK,
Morty: OH, OKAY, SURE,
AND THEN SOMEONE'S
GONNA THROW A ROCK
AND HIT THE CAR
AND THEN WE'RE GONNA CRASH
AND WE'RE GONNA
BE STUCK DOWN THERE
AND IT'S GONNA BE
WHAT WE DESERVE,",9,20
3912,54,2,Look_Who%27s_Purging_Now,"Rick: YAWN,
WHOA!",9,20
3913,55,2,Look_Who%27s_Purging_Now,[ INDISTINCT SHOUTING ],9,20
3914,56,2,Look_Who%27s_Purging_Now,"Rick: WHOA, THEY ARE PURGING
THE [BLEEP] OUT OF EACH OTHER,",9,20
3915,57,2,Look_Who%27s_Purging_Now,[ MUFFLED SCREAMING ],9,20
3916,58,2,Look_Who%27s_Purging_Now,"Rick: OH, MY GOD!
OH [BLEEP]
THAT WAS --
OKAY, YEAH, T-THAT WAS GROSS,
WOW, MAN, I THINK MY EYES
WERE BIGGER THAN MY STOMACH
ON THIS ONE, MORTY,
UGH,
MY APPETITE FOR PURGE-SPECTATING
GOT FILLED PRETTY QUICK,
OH, GOD,
[ GRUNTS ]
[ RETCHING ]",9,20
3917,59,2,Look_Who%27s_Purging_Now,"Arthrisha: [ WOMAN SCREAMING ]
GET AWAY FROM ME!
NO! NO! HELP!
SOMEBODY HELP ME! AAH!",9,20
3918,60,2,Look_Who%27s_Purging_Now,"Rick: ALL RIGHT, MORTY,
L-LET'S GET OUT OF HERE,",9,20
3919,61,2,Look_Who%27s_Purging_Now,"Morty: WAIT, WAIT, WAIT, HOLD ON,
W-WE HAVE TO GO DOWN THERE,",9,20
3920,62,2,Look_Who%27s_Purging_Now,"Rick: [ Belching ]
WHAT? WHY?
THAT POOR GIRL,
W-WE HAVE TO SAVE HER,
UH, MORTY, IN SPACE,
WE HAVE SOMETHING WE CALL
THE NON-INTERFERENCE POLICY,
WE GOT THE WIPER FLUID,
WE WATCHED THEM KILL EACH OTHER,
WE'RE LEAVING,",9,20
3921,63,2,Look_Who%27s_Purging_Now,"Morty: HELP ME SAVE THAT GIRL, OR I'M
TELLING MOM YOU BROUGHT ME HERE,",9,20
3922,64,2,Look_Who%27s_Purging_Now,"Rick: YOU LITTLE TURD,",9,20
3923,65,2,Look_Who%27s_Purging_Now,"Arthrisha: [ SCREAMING ]
PLEASE! LEAVE ME ALONE!",9,20
3924,66,2,Look_Who%27s_Purging_Now,"Purger: LEAVE YOU ALONE?
DURING A PURGE?
I DON'T THINK SO, BABY,",9,20
3925,67,2,Look_Who%27s_Purging_Now,"Morty: IT'S OKAY,
WE'RE NOT GONNA HURT YOU,
MY NAME IS MORTY,
THIS IS MY GRANDPA,
WE'RE TOURISTS,
Rick: NOT ANYMORE,",9,20
3926,68,2,Look_Who%27s_Purging_Now,"-AAH!
-AAH!",9,20
3927,69,2,Look_Who%27s_Purging_Now,"Rick: OH, MY GOD,
THIS IS [BLEEP] AWESOME!
MORTY, THIS IS REALLY COOL,
HEY, Y-YOU WANT TO HELP ME OUT
HERE AND KILL SOME PEOPLE?
IT'S FUN,
WE'RE TOTALLY JUSTIFIED
BECAUSE WE'RE SAVING
A LITTLE GIRL,
I MEAN, W-W-WE'RE BOTH FREE AND
CLEAR TO MURDER THESE PEOPLE,",9,20
3928,70,2,Look_Who%27s_Purging_Now,"Morty: ARE YOU OKAY?
Arthrisha: YES,
I HAVE TO FIND
SOMEWHERE TO HIDE,",9,20
3929,71,2,Look_Who%27s_Purging_Now,"Morty: WELL, YOU CAN HIDE WITH US,
RICK?",9,20
3930,72,2,Look_Who%27s_Purging_Now,Rick: YEAH?,9,20
3931,73,2,Look_Who%27s_Purging_Now,"Morty: DO YOU THINK WE COULD TAKE --
W-WHAT'S YOUR NAME?",9,20
3932,74,2,Look_Who%27s_Purging_Now,"Arthrisha: ARTHRISHA,",9,20
3933,75,2,Look_Who%27s_Purging_Now,"Morty: COULD WE TAKE ARTHRISHA
UP IN THE SHIP
AND, YOU KNOW,
JUST WAIT OUT THE PURGE?",9,20
3934,76,2,Look_Who%27s_Purging_Now,"Rick: OH, MORTY, HOW CAN I REFUSE
AFTER ALL YOU'VE DONE
TO BLACKMAIL ME?",9,20
3935,77,2,Look_Who%27s_Purging_Now,"Arthrisha: YOUR VEHICLE --
IS IT FROM THE GODS?",9,20
3936,78,2,Look_Who%27s_Purging_Now,"Morty: NO,",9,20
3937,79,2,Look_Who%27s_Purging_Now,"Rick: YES,",9,20
3938,80,2,Look_Who%27s_Purging_Now,"Morty: SO, UH, YOU KNOW,
WHEN THE PURGE STARTED,
DID PEOPLE GET INTO IT
RIGHT AWAY,
OR WERE THEY LIKE,
""WAIT, WHAT?
THIS IS GONNA STOP CRIME
HOW, EXACTLY?""",9,20
3939,81,2,Look_Who%27s_Purging_Now,"Arthrisha: YEAH, IT TOOK SOME TIME
FOR PEOPLE TO ACCEPT IT,",9,20
3940,82,2,Look_Who%27s_Purging_Now,"Morty: YEAH, I BET, [ CHUCKLES ]
I BET,
YEAH, IT'S KIND OF LIKE
CELLPHONES, YOU KNOW?
AT FIRST,
EVERYONE WAS LIKE,
""LOOK AT THOSE
DOUCHEBAGS PURGING,""
AND THEN
THE NEXT THING YOU KNOW,
THEY'RE LIKE,
""IT'S JUST SO CONVENIENT,""",9,20
3941,83,2,Look_Who%27s_Purging_Now,"Rick: GEEZ, YOU WORKING ON
YOUR TIGHT FIVE
FOR THE COMEDY STORE,
MORTY?",9,20
3942,84,2,Look_Who%27s_Purging_Now,"Jerry: WHATCHA DOING?
WATCHING SOME TV,
PLAYING ON YOUR PHONE?",9,20
3943,85,2,Look_Who%27s_Purging_Now,Summer: IS THAT A REAL QUESTION?,9,20
3944,86,2,Look_Who%27s_Purging_Now,"Jerry: JUST MAKING CONVERSATION,",9,20
3945,87,2,Look_Who%27s_Purging_Now,"Summer: ARE YOU? WHAT PART OF THAT
GIVES ME ANYTHING TO WORK WITH?
MY CHOICE IS TO SAY NOTHING,
BE SARCASTIC,
OR BARK ""YES""
LIKE A TRAINED ANIMAL,
IT'S NOT A CONVERSATION,
YOU'RE HOLDING ME
VERBALLY HOSTAGE,",9,20
3946,88,2,Look_Who%27s_Purging_Now,"Jerry: OKAY, ASS-FACE,
I'LL GO IN THE KITCHEN,",9,20
3947,89,2,Look_Who%27s_Purging_Now,"Summer: HEY, DAD,",9,20
3948,90,2,Look_Who%27s_Purging_Now,Jerry: YEAH?,9,20
3949,91,2,Look_Who%27s_Purging_Now,"Summer: WHATCHA DOING?
GOING INTO THE KITCHEN?",9,20
3950,92,2,Look_Who%27s_Purging_Now,"Jerry: OKAY,",9,20
3951,93,2,Look_Who%27s_Purging_Now,"Summer: YEAH, YOU LIKE THAT?",9,20
3952,94,2,Look_Who%27s_Purging_Now,"Jerry: SCREW YOU,",9,20
3953,95,2,Look_Who%27s_Purging_Now,"Morty: SO, UH, DO MOST PEOPLE
WEAR MASKS WHEN THEY PURGE?",9,20
3954,96,2,Look_Who%27s_Purging_Now,"Arthrisha: I-I DON'T WANT TO ANSWER
ANY MORE PURGE QUESTIONS,",9,20
3955,97,2,Look_Who%27s_Purging_Now,"Morty: ALL RIGHT,
HEY, HEY, THAT'S COOL,
I CAN ROLL WITH THAT,",9,20
3956,98,2,Look_Who%27s_Purging_Now,Rick: [ BLOWING RASPBERRIES ],9,20
3957,99,2,Look_Who%27s_Purging_Now,Arthrisha: [ GASPS ] MY NANA!,9,20
3958,100,2,Look_Who%27s_Purging_Now,Rick: HUH?,9,20
3959,101,2,Look_Who%27s_Purging_Now,"Arthrisha: MY NANA!
WE HAVE TO SAVE HER!",9,20
3960,102,2,Look_Who%27s_Purging_Now,"Rick: YOU JUST NOW REMEMBERED
YOUR NANA EXISTS,",9,20
3961,103,2,Look_Who%27s_Purging_Now,"Arthrisha: I-I WAS TRAUMATIZED,",9,20
3962,104,2,Look_Who%27s_Purging_Now,"Rick: HAVEN'T YOU BEEN THROUGH
LIKE 15 PURGES?
I MEAN, SOME AS A CHILD?",9,20
3963,105,2,Look_Who%27s_Purging_Now,"Arthrisha: WILL SOMEBODY
JUST HELP ME GET HER?",9,20
3964,106,2,Look_Who%27s_Purging_Now,"Rick: FINE, WHATEVER,
MORTY, STAY,
OH, GOD, OH, CRAP, OH, CRAP!",9,20
3965,107,2,Look_Who%27s_Purging_Now,Arthrisha: GET OUT! GET OUT!,9,20
3966,108,2,Look_Who%27s_Purging_Now,"Morty: HEY, WHOA, WHOA, WHOA!",9,20
3967,109,2,Look_Who%27s_Purging_Now,"Arthrisha: GET THE [BLEEP] OUT
OF THE FLYING MACHINE!",9,20
3968,110,2,Look_Who%27s_Purging_Now,"Morty: OH, MY GOD!
O-OKAY! OKAY!",9,20
3969,111,2,Look_Who%27s_Purging_Now,"Arthrisha: BACK UP, ASSHOLE,",9,20
3970,112,2,Look_Who%27s_Purging_Now,Morty: [ WHIMPERS ],9,20
3971,113,2,Look_Who%27s_Purging_Now,"Arthrisha: BACK UP,",9,20
3972,114,2,Look_Who%27s_Purging_Now,"Morty: OHH,",9,20
3973,115,2,Look_Who%27s_Purging_Now,Arthrisha: BACK THE [BLEEP] UP!,9,20
3974,116,2,Look_Who%27s_Purging_Now,Morty: AAH!,9,20
3975,117,2,Look_Who%27s_Purging_Now,"Arthrisha: FOR WHAT IT'S WORTH,
I'M SORRY,
BUT THAT'S NOT REALLY
WORTH ANYTHING TONIGHT, IS IT?",9,20
3976,118,2,Look_Who%27s_Purging_Now,"Morty: Y-YOU CAN'T LEAVE US HERE,
YOU'RE KILLING US!
YOU HEAR ME? COME BACK,
Y-YOU GOT TO COME BACK,
CHANGE YOUR MIND,
OH, GEEZ,",9,20
3977,119,2,Look_Who%27s_Purging_Now,"Rick: MORTY! AAH!
[BLEEP] AMISH BITCH SHOT ME!
[ GRUNTS ]
SHE TRIED TO PURGE ME, MORTY,
YOU LET YOUR WIENER DO
THE WALKING, AND NOW I'M DEAD,",9,20
3978,120,2,Look_Who%27s_Purging_Now,"Morty: RICK, SHE TOOK THE CAR!",9,20
3979,121,2,Look_Who%27s_Purging_Now,"Rick: YOU [BLEEP] KIDDING ME, MORTY?!
SHE TOOK MY CAR
AND THE GUN,
WE'RE LIKE THE REST
OF THESE ASSHOLES NOW,
W-W-WE'RE GONNA
GET PURGED, MORTY,
HELP ME UP,",9,20
3980,122,2,Look_Who%27s_Purging_Now,"Morty: OH, GEEZ, GEEZ!
WAIT A MINUTE, RICK,
WHY DON'T WE JUST USE
YOUR PORTAL GUN?",9,20
3981,123,2,Look_Who%27s_Purging_Now,"Rick: IT'S IN THE CAR, DIP-ASS,
[ GRUNTS ]
OH, GOD, IT HURTS,
SHE GOT ME RIGHT IN
THE GODDAMN LIVER, MORTY,
IT'S THE HARDEST-WORKING LIVER
IN THE GALAXY, MORTY,
AND NOW IT HAS A HOLE IN IT,
I HOPE IT WAS WORTH IT,",9,20
3982,124,2,Look_Who%27s_Purging_Now,"Morty: I WAS JUST TRYING
TO DO RIGHT,",9,20
3983,125,2,Look_Who%27s_Purging_Now,"Rick: YEAH, WELL, THAT'S NOT REALLY
THE THEME OF TONIGHT'S PARTY,
HEADS UP, RAPISTS,
WELL, DON'T JUST STAND THERE,
MORTY,
-PURGE 'EM,",9,20
3984,126,2,Look_Who%27s_Purging_Now,Morty: ME?,9,20
3985,127,2,Look_Who%27s_Purging_Now,"Rick: NO, ME, SHOULD I RUB
MY LIVER HOLE ON THEM?
PICK UP A STICK OR SOMETHING
AND KILL THEM,",9,20
3986,128,2,Look_Who%27s_Purging_Now,"Morty: UM, W-WE COME IN PEACE,",9,20
3987,129,2,Look_Who%27s_Purging_Now,[ SCREAMING ],9,20
3988,130,2,Look_Who%27s_Purging_Now,"Rick: OH, MY GOD,
[ GRUNTS ]",9,20
3989,131,2,Look_Who%27s_Purging_Now,"Rick: THERE'S MORE
WHERE THAT CAME FROM!
YOU WANT TO GET PURGED,
YOU BRING IT!
DROP [BELCHES] DROP YOUR SHIT!
DROP IT ALL,
MORTY, GO GET THEIR SHIT,
HURRY UP,
I ONLY HAD ONE
OF THOSE THINGS I THREW,
I'M HOLDING A BOX OF TIC TACS
RIGHT NOW,",9,20
3990,132,2,Look_Who%27s_Purging_Now,Jerry: WANT SOME CRACKERS?,9,20
3991,133,2,Look_Who%27s_Purging_Now,"Summer: NO, THANK YOU,",9,20
3992,134,2,Look_Who%27s_Purging_Now,"Jerry: ARE YOU READY
TO BE NICE TO ME?",9,20
3993,135,2,Look_Who%27s_Purging_Now,"Summer: IN EXCHANGE
FOR CRACKERS?",9,20
3994,136,2,Look_Who%27s_Purging_Now,Jerry: WHAT HAPPENED TO YOU?,9,20
3995,137,2,Look_Who%27s_Purging_Now,"Summer: DAD, GET A JOB,
YOU'RE TRYING TO CREATE DRAMA
BECAUSE YOU'RE BORED,
OH,
[ BEEPING, WHIRRING ]
IT'S THE SPACE PHONE
GRANDPA GAVE US,
HELLO?",9,20
