Sentence_id,Season,Episode,Episode_num,Episode_id,Character,Line,Line_no_stopwords
4175,4175,2,Auto_Erotic_Assimilation,3,14,Jerry:,"Your dad gets to walk all over us because of your abandonment issues! He's playing you, shorty.",dad gets walk us abandonment issues playing shorty
4177,4177,2,Auto_Erotic_Assimilation,3,14,Jerry:,Stop shifting the crosshairs to my ironic urban patois just because your relationship with your father is toe-up from the flow-up.,stop shifting crosshairs ironic urban patois relationship father toe-up flow-up
4179,4179,2,Auto_Erotic_Assimilation,3,14,Jerry:,What the hell was that?,hell
4182,4182,2,Auto_Erotic_Assimilation,3,14,Jerry:,That is a hatch! Your father put a hatch in my garage! ,hatch father put hatch garage
4184,4184,2,Auto_Erotic_Assimilation,3,14,Jerry:,"Obviously, neither is whatever's gurgling down there.",obviously neither whatever gurgling
4219,4219,2,Auto_Erotic_Assimilation,3,14,Jerry:,Oh! Real nice! Real nice! How does a man do this without me noticing?,oh real nice real nice man without noticing
4221,4221,2,Auto_Erotic_Assimilation,3,14,Jerry:,You're spinning this to his credit?,spinning credit
4223,4223,2,Auto_Erotic_Assimilation,3,14,Jerry:,I'm going down there.,going
4225,4225,2,Auto_Erotic_Assimilation,3,14,Jerry:,"Beth, this is my house, which makes this my garage, my secret hatch, my hidden subterranean lair,  and my faceless gargler. Now, are you going to keep hating this playa, or are you gonna jack my steed?",beth house makes garage secret hatch hidden subterranean lair faceless gargler going keep hating playa gonna jack steed
4256,4256,2,Auto_Erotic_Assimilation,3,14,Jerry:,"Well, this explains the six thousand dollar electric bill.",well explains six thousand dollar electric bill
4259,4259,2,Auto_Erotic_Assimilation,3,14,Jerry:,Well. Nice. Real nice. Alien prisoners under the house. Real nice. Nice. Reeeal-,well nice real nice alien prisoners house real nice nice reeeal-
4337,4337,2,Auto_Erotic_Assimilation,3,14,Jerry:,Oh man. I cannot wait. I cannot wait to hear Rick explain his way around this. He is gone! ,oh man wait wait hear rick explain way around gone
4339,4339,2,Auto_Erotic_Assimilation,3,14,Jerry:,"Oh my god! I love this! I love that this is how far you will go for him. You wanna go upstairs, and cut carrots, and watch a lifetime original, above a bleep alien dungeon! Your relationship with your father is psychotic!",oh god love love far go wan na go upstairs cut carrots watch lifetime original bleep alien dungeon relationship father psychotic
4341,4341,2,Auto_Erotic_Assimilation,3,14,Jerry:,"Right, because your father's such an altruist? I once saw him briefly forget the word for humans! He's probably harvesting this creature's organs!",right father altruist saw briefly forget word humans probably harvesting creature organs
4343,4343,2,Auto_Erotic_Assimilation,3,14,Jerry:,He's going to eat it!,going eat
4387,4387,2,Auto_Erotic_Assimilation,3,14,Jerry:,No! You're the worst! You don't support this family!,worst support family
4389,4389,2,Auto_Erotic_Assimilation,3,14,Jerry:,All you care about is yourself!,care
4391,4391,2,Auto_Erotic_Assimilation,3,14,Jerry:,You've got two children being dragged across the cosmos...,got two children dragged across cosmos
4393,4393,2,Auto_Erotic_Assimilation,3,14,Jerry:,"...by your dangerously ill father, and you force me to watch it happen!",dangerously ill father force watch happen
4395,4395,2,Auto_Erotic_Assimilation,3,14,Jerry:,Because you'd rather lose them and lose me than lose him!,rather lose lose lose
4397,4397,2,Auto_Erotic_Assimilation,3,14,Jerry:,"And why? Because you're the child, Beth. You, not me, you!",child beth
4399,4399,2,Auto_Erotic_Assimilation,3,14,Jerry:,Aaah!,aaah
4402,4402,2,Auto_Erotic_Assimilation,3,14,Beth and Jerry:,Aah!,aah
4459,4459,2,Total_Rickall,4,15,Jerry:,"Steve, I just got a weird E-mail. Did you buy us airline tickets? ",steve got weird e-mail buy us airline tickets
4467,4467,2,Total_Rickall,4,15,Jerry:,"Rick, I don't like glowing rocks in the kitchen trash. ",rick like glowing rocks kitchen trash
4469,4469,2,Total_Rickall,4,15,Jerry:,"I, you know what, I- ",know i-
4472,4472,2,Total_Rickall,4,15,Jerry:,"My goofy brother Steve. He's been living here almost a year now, are you losing your mind? ",goofy brother steve living almost year losing mind
4478,4478,2,Total_Rickall,4,15,Jerry:,But I've known him my whole life! ,known whole life
4497,4497,2,Total_Rickall,4,15,Jerry:,I know. Friends make you strong. I watched the same musical you did. ,know friends make strong watched musical
4507,4507,2,Total_Rickall,4,15,Jerry:,Nicky!   ,nicky
4514,4514,2,Total_Rickall,4,15,Jerry:,"Well, of course it happened. ",well course happened
4530,4530,2,Total_Rickall,4,15,Jerry:,You know they won't come here anymore.   ,know wo come anymore
4573,4573,2,Total_Rickall,4,15,Jerry:,"Okay, look, we shouldn't need evidence or logic to know who's family and who isn't. I know who the Smiths are. I've known Beth since high school. And her husband, Sleepy Gary, is hands down my absolute best friend. ",okay look need evidence logic know family know smiths known beth since high school husband sleepy gary hands absolute best friend
4601,4601,2,Total_Rickall,4,15,Jerry:,"Sleepy Gary, a word? ",sleepy gary word
4604,4604,2,Total_Rickall,4,15,Jerry:,"Sleepy Gary, m-my head is filled with memories of our friendship. I'm convinced that you're Beth's husband and I'm your friend, but if those memories can't be trusted, then... ",sleepy gary m-my head filled memories friendship convinced beth husband friend memories ca trusted
4606,4606,2,Total_Rickall,4,15,Jerry:,"Sleepy Gary, how do we know I'm real? ",sleepy gary know real
4610,4610,2,Total_Rickall,4,15,Jerry:,Sure. Why not?   ,sure
4612,4612,2,Total_Rickall,4,15,Jerry:,I'd like that.   What are we doing? ,like
4615,4615,2,Total_Rickall,4,15,Jerry:,"Okay. Hey, we agreed. Never in the house. ",okay hey agreed never house
4707,4707,2,Total_Rickall,4,15,Jerry:,"You got to hide me, Sleepy Gary. ",got hide sleepy gary
4709,4709,2,Total_Rickall,4,15,Jerry:,No. No! Send me to Gary. I want to be with Gary.   ,send gary want gary
4711,4711,2,Total_Rickall,4,15,Jerry:,Look out for that homeless guy! ,look homeless guy
4713,4713,2,Total_Rickall,4,15,Jerry:,There isn't time! Just run! ,time run
4715,4715,2,Total_Rickall,4,15,Jerry:,They say you shouldn't do that! Just run! ,say run
4718,4718,2,Total_Rickall,4,15,Jerry:,  I'm a parasite! ,parasite
4724,4724,2,Total_Rickall,4,15,Jerry:,This is depressing. We killed every good person in the house. We're what's left? What a family. ,depressing killed every good person house left family
4731,4731,2,Total_Rickall,4,15,Jerry:,"I need an ambulance! There's been a shooting. My wife shot... Uh, my -- my wife shot a long-time family friend. ",need ambulance shooting wife shot uh wife shot long-time family friend
4774,4774,2,Get_Schwifty,5,16,Jerry:,"She's allowed to think it's God if she wants, honey! ",allowed think god wants honey
4776,4776,2,Get_Schwifty,5,16,Jerry:,Ok... ,ok
4933,4933,2,Get_Schwifty,5,16,Jerry:,"I think it's inspiring that our community is coping with fear in a way that involves a festival and homemade ice cream. If you'd stop being such an evangelical atheist, you might start enjoying yourself. ",think inspiring community coping fear way involves festival homemade ice cream stop evangelical atheist might start enjoying
4935,4935,2,Get_Schwifty,5,16,Jerry:,Whoa! Look at you! You're wearing the hat and everything! ,whoa look wearing hat everything
4943,4943,2,Get_Schwifty,5,16,Jerry:,Sure! Let's go to the Ascension. Wh-wh-what is it? ,sure let go ascension wh-wh-what
4972,4972,2,Get_Schwifty,5,16,Jerry and Beth:,Praise be the... ,praise
4973,4973,2,Get_Schwifty,5,16,Jerry:,Yeah. ,yeah
4978,4978,2,Get_Schwifty,5,16,Jerry:,"She's aced every test in potato class, and look how important potatoes have become. ",aced every test potato class look important potatoes become
4986,4986,2,Get_Schwifty,5,16,Jerry:,"We're so proud of you. But honestly, you don't have to make dinner every night. ",proud honestly make dinner every night
5037,5037,2,Get_Schwifty,5,16,Jerry:,You... would? ,would
5040,5040,2,Get_Schwifty,5,16,Jerry:,"Thank you. This is all so overwhelming, but, uh... we can't. ",thank overwhelming uh ca
5044,5044,2,Get_Schwifty,5,16,Jerry:,We'll take our chances raising her without fancy new jobs outside of a potato-based religion.   And you know what? I'm sick of pretending that we're together because of the kids in the first place! I married you because you're the love of my life! ,take chances raising without fancy new jobs outside potato-based religion know sick pretending together kids first place married love life
5048,5048,2,Get_Schwifty,5,16,Jerry:,"Summer, listen carefully. I stole a paper clip and I have it in my cheek but I don't know what to do with it and it hurts. ",summer listen carefully stole paper clip cheek know hurts
5050,5050,2,Get_Schwifty,5,16,Jerry:,I AM a baby! I'm a baby NOW! ,baby baby
5125,5125,2,Get_Schwifty,5,16,Jerry:,"Yeah, it's possible that we may have been correlating some things that weren't actually related at all. ",yeah possible may correlating things actually related
5204,5204,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,WHAT'S NEW AT SCHOOL?,new school
5218,5218,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"BE ASHAMED OF YOURSELF, SWEETIE,",ashamed sweetie
5220,5220,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"SOR-RY! I WASN'T PAYING ATTENTION,",sor-ry paying attention
5222,5222,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"CLEARLY, I DIDN'T KNOW IT WAS ABOUT VAMPIRES, BECAUSE I WASN'T PAYING ATTENTION, WHICH YOU WOULD KNOW, IF YOU EVER PAID ATTENTION TO ME!",clearly know vampires paying attention would know ever paid attention
5224,5224,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"AM I A VICTIM, BETH, OR AM I MARRIED TO A MEAN, UNFAIR MONSTER THAT ALWAYS HURTS ME?!",victim beth married mean unfair monster always hurts
5226,5226,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"WELL, WE TRIED A COUPLES' THERAPIST,",well tried couples therapist
5234,5234,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"WELL, I KNOW I'M READY TO TRY WHATEVER IT TAKES,",well know ready try whatever takes
5236,5236,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"IT'S NOT A COMPETITION, BETH,",competition beth
5238,5238,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"IF THE SHOE FITS,",shoe fits
5240,5240,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,YOU WISH!,wish
5242,5242,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"OH! JERK,",oh jerk
5244,5244,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"HA! YOU JUST CALLED YOURSELF -- OH,",ha called oh
5246,5246,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"YES,",yes
5249,5249,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"I DIDN'T DO ANYTHING! THEY SCANNED IT OUT OF MY BRAIN, CAN I TAKE IT BACK?",anything scanned brain take back
5252,5252,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"EVERYTHING'S DEAD TO YOU,",everything dead
5254,5254,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"NOTHING,  ",nothing
5256,5256,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,  DOES EVERYBODY SEE WHAT I MEAN?,everybody see mean
5289,5289,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"OH, MY GOD,  ",oh god
5307,5307,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"YEAH, I KNOW! WHAT KIND OF OPERATION ARE YOU RUNNING?",yeah know kind operation running
5311,5311,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,ISN'T THAT GOOD?,good
5314,5314,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"TOTALLY,",totally
5321,5321,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"BETH! YOU'LL WANT TO SEE THIS,",beth want see
5323,5323,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"IT'S A SMALL, HINGED PANEL WITH A TINY AMOUNT OF SPACE BEHIND IT, IF YOU CAN FIND ONE, TOO, WE SHOULD BE SAFE FOR HOURS, MAYBE DAYS!",small hinged panel tiny amount space behind find one safe hours maybe days
5325,5325,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,YOU DON'T WANT TO FIND YOUR OWN LITTLE HATCH?,want find little hatch
5329,5329,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,HEY! DON'T! PLEASE!,hey please
5331,5331,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"OH, GOD, OH, GOD, OH, GOD!",oh god oh god oh god
5356,5356,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"WAIT, FOR REAL?  ",wait real
5383,5383,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"HEY, JERRY-LOVER! HOW ABOUT A TASTE OF THE REAL THING?  ",hey jerry-lover taste real thing
5386,5386,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"AH, AH, AH, AH AH AH AH AH AAH AAH,",ah ah ah ah ah ah ah ah aah aah
5387,5387,2,Big_Trouble_in_Little_Sanchez,7,18,Hero Jerry:,"NOT ON MY WATCH,",watch
5388,5388,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"THAT'S IT! BETH, IT'S ME, YOUR HUSBAND! I'M HERE TO SAVE YOU, OR MY NAME ISN'T JERRY SMITH! AHA! -YES! JERRY SMITH! YEAH, HERE, -AHA! OKAY, FAIR ENOUGH,",beth husband save name jerry smith aha -yes jerry smith yeah -aha okay fair enough
5412,5412,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,THEN MAKE A ME THAT CAN!,make
5414,5414,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,GOOD OLD BETH! THE MIND OF A ROBOT AND THE HEART OF AN INSECT!,good old beth mind robot heart insect
5415,5415,2,Big_Trouble_in_Little_Sanchez,7,18,Hero Jerry:,"DON'T TALK THAT WAY ABOUT HER,",talk way
5420,5420,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"WELL, I HAD A FEELING THAT, IN YOUR MIND, THE IDEAL VERSION OF ME IS ONE SMART ENOUGH TO SEE YOU AS... A GODDESS,",well feeling mind ideal version one smart enough see goddess
5422,5422,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"HONEY, WHEN IT COMES TO THE SUBJECT OF YOUR EGO, I'M STEPHEN bleep HAWKINSON,",honey comes subject ego stephen bleep hawkinson
5436,5436,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"SO, WHAT DO YOU THINK? YOU WANNA KEEP THIS MARRIAGE GOING A WHILE LONGER?",think wan na keep marriage going longer
5439,5439,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"YOU KNOW WHAT, RICK? I GUESS, IN A WAY --",know rick guess way
5441,5441,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"HUH! SOUNDS LIKE OUR STORIES WERE CONNECTED BY A THEME,  ",huh sounds like stories connected theme
5443,5443,2,Big_Trouble_in_Little_Sanchez,7,18,Jerry:,"OH,",oh
5539,5539,2,Look_Who%27s_Purging_Now,9,20,Jerry:,"WHATCHA DOING? WATCHING SOME TV, PLAYING ON YOUR PHONE?",whatcha watching tv playing phone
5541,5541,2,Look_Who%27s_Purging_Now,9,20,Jerry:,"JUST MAKING CONVERSATION,",making conversation
5543,5543,2,Look_Who%27s_Purging_Now,9,20,Jerry:,"OKAY, ASS-FACE, I'LL GO IN THE KITCHEN,",okay ass-face go kitchen
5545,5545,2,Look_Who%27s_Purging_Now,9,20,Jerry:,YEAH?,yeah
5547,5547,2,Look_Who%27s_Purging_Now,9,20,Jerry:,"OKAY,",okay
5549,5549,2,Look_Who%27s_Purging_Now,9,20,Jerry:,"SCREW YOU,",screw
5587,5587,2,Look_Who%27s_Purging_Now,9,20,Jerry:,WANT SOME CRACKERS?,want crackers
5589,5589,2,Look_Who%27s_Purging_Now,9,20,Jerry:,ARE YOU READY TO BE NICE TO ME?,ready nice
5591,5591,2,Look_Who%27s_Purging_Now,9,20,Jerry:,WHAT HAPPENED TO YOU?,happened
5599,5599,2,Look_Who%27s_Purging_Now,9,20,Jerry:,"OOH, IS IT TADDI MASON?",ooh taddi mason
5604,5604,2,Look_Who%27s_Purging_Now,9,20,Jerry:,It's not Taddi Mason?,taddi mason
5606,5606,2,Look_Who%27s_Purging_Now,9,20,Jerry:,"My friend,",friend
5609,5609,2,Look_Who%27s_Purging_Now,9,20,Jerry:,TADDI?,taddi
5611,5611,2,Look_Who%27s_Purging_Now,9,20,Jerry:,"I can't tell if you're being sarcastic,",ca tell sarcastic
5615,5615,2,Look_Who%27s_Purging_Now,9,20,Jerry:,MORTY? ARE YOU ALL RIGHT?,morty right
5617,5617,2,Look_Who%27s_Purging_Now,9,20,Jerry:,WHY ARE YOU WITH TADDI MASON?,taddi mason
5619,5619,2,Look_Who%27s_Purging_Now,9,20,Jerry:,"OKAY, I GUESS I'M JUST THIS ENTIRE FAMILY'S TOILET PAPER,",okay guess entire family toilet paper
5631,5631,2,Look_Who%27s_Purging_Now,9,20,Jerry:,IS IT JUST PART OF GROWING UP TO HATE YOUR DAD?,part growing hate dad
5648,5648,2,Look_Who%27s_Purging_Now,9,20,Jerry:,"  YOU REALLY DON'T WANT TO TALK TO ME ABOUT THIS,",really want talk
5650,5650,2,Look_Who%27s_Purging_Now,9,20,Jerry:,STOP SAYING I'M UNEMPLOYED!,stop saying unemployed
5652,5652,2,Look_Who%27s_Purging_Now,9,20,Jerry:,GOOD LORD! NOW WHAT?,good lord
5654,5654,2,Look_Who%27s_Purging_Now,9,20,Jerry:,"LOOK, I'M YOUR FATHER, AND I LOVE YOU IS ALL I'M SAYING, I'LL LEAVE IT AT THAT,",look father love saying leave
5698,5698,2,Look_Who%27s_Purging_Now,9,20,Jerry:,"WELL, TERRIFIC,",well terrific
5700,5700,2,Look_Who%27s_Purging_Now,9,20,Jerry:,"I JUST WANTED TO SPEND SOME TIME WITH MY DAUGHTER, YOU'RE GROWING UP SO FAST, YOU USED TO BE MY LITTLE GIRL,",wanted spend time daughter growing fast used little girl
5702,5702,2,Look_Who%27s_Purging_Now,9,20,Jerry:,"REMEMBER WHEN WE USED TO GO TO THE PLAYGROUND, AND I'D PUSH YOU ON THE SWINGS?",remember used go playground push swings
5704,5704,2,Look_Who%27s_Purging_Now,9,20,Jerry:,"YOU WERE SO SMALL AND CUTE, I THOUGHT YOU WERE GONNA FLY RIGHT OFF INTO THE STREET,",small cute thought gonna fly right street
5706,5706,2,Look_Who%27s_Purging_Now,9,20,Jerry:,"I KNOW, AND NOW LOOK AT YOU! YOU HAVE A JOB, YOU'RE MAKING REALLY GOOD MONEY, YOU'RE NOT PAYING ANY RENT, SO YOU HAVE PLENTY OF DISPOSABLE INCOME,",know look job making really good money paying rent plenty disposable income
5708,5708,2,Look_Who%27s_Purging_Now,9,20,Jerry:,"I JUST NEED A FEW HUNDRED DOLLARS TO GET THROUGH THE MONTH, I HAVE SOME INTERVIEWS COMING UP, SOMETHING'S GONNA COME THROUGH, I CAN FEEL IT,",need hundred dollars get month interviews coming something gonna come feel
5711,5711,2,Look_Who%27s_Purging_Now,9,20,Jerry:,"  I GUESS THIS IS WHAT ROCK BOTTOM FEELS LIKE, JERRY, OW!",guess rock bottom feels like jerry ow
5821,5821,2,Look_Who%27s_Purging_Now,9,20,Jerry:,UH...,uh
5823,5823,2,Look_Who%27s_Purging_Now,9,20,Jerry:,UH...,uh
5826,5826,2,Look_Who%27s_Purging_Now,9,20,Jerry:,UH...,uh
5828,5828,2,Look_Who%27s_Purging_Now,9,20,Jerry:,UH...,uh
5830,5830,2,Look_Who%27s_Purging_Now,9,20,Jerry:,UH...,uh
5834,5834,2,The_Wedding_Squanchers,10,21,Jerry:,"THE TRICK TO CEREAL IS KEEPING 70% ABOVE THE MILK,",trick cereal keeping 70 milk
5859,5859,2,The_Wedding_Squanchers,10,21,Jerry:,"IT'S A BIG DEAL HE HAS A FRIEND,",big deal friend
5863,5863,2,The_Wedding_Squanchers,10,21,Jerry:,"WHOA, WHOA, WAIT! AAH!",whoa whoa wait aah
5895,5895,2,The_Wedding_Squanchers,10,21,Jerry:,"  WELL, I LOOKED AT THE GUEST BOOK, WE DON'T KNOW A DAMN PERSON HERE, HI! JERRY SMITH -- FATHER OF THE BRIDE'S FRIEND, ADVERTISING IS MY USUAL GAME, BUT I'M BETWEEN --",well looked guest book know damn person hi jerry smith father bride friend advertising usual game
5899,5899,2,The_Wedding_Squanchers,10,21,Jerry:,"OKAY, I GET IT, I'M CRAMPING YOUR STYLE,",okay get cramping style
5903,5903,2,The_Wedding_Squanchers,10,21,Jerry:,"SO YOU'RE TEENAGE DAUGHTER'S MARRYING A BIRDMAN, ARE YOU GUYS DOWN WITH THAT?   NO PUN INTENDED,",teenage daughter marrying birdman guys pun intended
5906,5906,2,The_Wedding_Squanchers,10,21,Jerry:,"STILL, WHAT IS HE, 40?   IT'S JUST, YOU KNOW, WHEN HE WAS 30, SHE WAS AN ACTUAL CHILD, WHEN HE WAS HER AGE, SHE WASN'T BORN, WHEN HE WAS, LET'S SEE, LIKE, 18, SHE WAS LITERALLY IN THERE IN YOUR WOMB, IMAGINE BEING PREGNANT WITH YOUR DAUGHTER AND A BIRD TEENAGER COMES INTO YOUR HOME AND SAYS, ""I'LL TAKE THAT, I'LL HAVE SEX WITH THAT,""",still 40 know 30 actual child age born let see like 18 literally womb imagine pregnant daughter bird teenager comes home says `` take sex
5909,5909,2,The_Wedding_Squanchers,10,21,Jerry:,OOF!,oof
5911,5911,2,The_Wedding_Squanchers,10,21,Jerry:,"I WAS TRANSPORTED HERE AGAINST MY WILL IN A MEATBALL, ALL RIGHT? SO TAKE YOUR ATTITUDE TO THE MEN'S SECTION OF KMART, 'CAUSE YOU NEED TO CUT ME SOME SLACK... S,",transported meatball right take attitude men section kmart need cut slack
5913,5913,2,The_Wedding_Squanchers,10,21,Jerry:,"MAYBE.... I... WILL,",maybe
5919,5919,2,The_Wedding_Squanchers,10,21,Jerry:,"SQUANCH THIS, MO-FO,  ",squanch mo-fo
5952,5952,2,The_Wedding_Squanchers,10,21,Jerry:,"JESUS,",jesus
5957,5957,2,The_Wedding_Squanchers,10,21,Jerry:,CHEERS!,cheers
5966,5966,2,The_Wedding_Squanchers,10,21,Jerry:,"I'LL EXPLAIN IT TO YOU LATER,",explain later
5974,5974,2,The_Wedding_Squanchers,10,21,Jerry:,HOLY --  ,holy
5984,5984,2,The_Wedding_Squanchers,10,21,Jerry:,"GOOD THING I GRABBED A SPACE WEAPON,",good thing grabbed space weapon
5990,5990,2,The_Wedding_Squanchers,10,21,Jerry:,"UH, RICK, IS THERE ANYTHING YOU'D LIKE TO TELL US ABOUT YOUR RELATIONSHIP WITH THIS PREVIOUSLY UNKNOWN GALACTIC GOVERNMENT?",uh rick anything like tell us relationship previously unknown galactic government
5992,5992,2,The_Wedding_Squanchers,10,21,Jerry:,HOW COULD YOU BE SO DISHONEST WITH THIS FAMILY?,could dishonest family
6004,6004,2,The_Wedding_Squanchers,10,21,Jerry:,US?!,us
6024,6024,2,The_Wedding_Squanchers,10,21,Jerry:,"HUH, STRAWBERRIES AND FLOWERS ON A COB, HUH? THAT'S PRETTY COOL, Beth: ARE THOSE... MOUNTAINS ON A COB?",huh strawberries flowers cob huh pretty cool beth mountains cob
6030,6030,2,The_Wedding_Squanchers,10,21,Jerry:,"AND NOTHING ON THE COB, DIDN'T KNOW THAT WAS A NECESSITY, BUT...",nothing cob know necessity
6051,6051,2,The_Wedding_Squanchers,10,21,Jerry:,"OKAY, NOW THAT HE'S GONE, CAN WE PLEASE TALK ABOUT OUR SITUATION?",okay gone please talk situation
6053,6053,2,The_Wedding_Squanchers,10,21,Jerry:,"PLEASE, HE'S IN THE SOUTH POLE! AND WE NEED TO HAVE A SERIOUS CONVERSATION,",please south pole need serious conversation
6056,6056,2,The_Wedding_Squanchers,10,21,Jerry:,"I'M JUST SAYING, WE KEEP ACTING LIKE THERE'S ONLY TWO OPTIONS, BUT THERE'S NOT, SO, YES, IF WE WENT BACK TO EARTH, AS LONG AS RICK WAS OUT THERE, THEY'D WANT TO INTERROGATE US, BUT, AND THIS IS PURELY HYPOTHETICAL, WHAT IF WE TURNED YOUR FATHER IN TO THE GOVERNMENT?",saying keep acting like two options yes went back earth long rick want interrogate us purely hypothetical turned father government
6058,6058,2,The_Wedding_Squanchers,10,21,Jerry:,THERE ALREADY IS NO MORE BACON! THIS WORLD SUCKS! OUR LIFE SUCKS! WHY ARE WE DOING THIS FOR SOMEONE THAT WOULD NEVER DO ANYTHING FOR ANYONE BUT HIMSELF?,already bacon world sucks life sucks someone would never anything anyone
6062,6062,2,The_Wedding_Squanchers,10,21,Jerry:,"OKAY, SO LET ME GET THIS STRAIGHT, FOR THE REST OF YOUR LIVES, NO MATTER HOW MUCH IT HURTS YOU, NO MATTER HOW MUCH IT DESTROYS OUR CHILDREN'S FUTURES, WE'RE GONNA DO WHATEVER RICK WANTS, WHENEVER HE WANTS?",okay let get straight rest lives matter much hurts matter much destroys children futures gonna whatever rick wants whenever wants
6087,6087,2,The_Wedding_Squanchers,10,21,Jerry:,"NICE, THANK YOU, I'M JERRY SMITH, AND I LOVE SUCKING BIG, SWEATY bleep AND LICKING DISGUSTING FURRY TESTICLE SACKS,",nice thank jerry smith love sucking big sweaty bleep licking disgusting furry testicle sacks
6093,6093,2,The_Wedding_Squanchers,10,21,Jerry:,"HEY, LOOK, COPS,",hey look cops
6098,6098,2,The_Wedding_Squanchers,10,21,Jerry:,"OH, WE LIVE HERE, WE WERE JUST OFF-PLANET FOR A WEDDING, Customs Agent: GO THAT WAY,",oh live off-planet wedding customs agent go way
6101,6101,2,The_Wedding_Squanchers,10,21,Jerry:,"I FEEL BETTER,",feel better
6103,6103,2,The_Wedding_Squanchers,10,21,Jerry:,HONEY! I GOT A JOB!,honey got job
6124,6124,3,The_Rickshank_Rickdemption,1,22,Jerry:,"Yeah, but you just got out of prison. I mean, how much of a step up from that is -- ",yeah got prison mean much step
6126,6126,3,The_Rickshank_Rickdemption,1,22,Jerry:,You got it.   ,got
6147,6147,3,The_Rickshank_Rickdemption,1,22,Jerry:,"  I tell ya, the Galactic Federation taking over Earth -- best thing that's ever happened to this family. I just got my sixth promotion this week, and I still don't know what I do.",tell ya galactic federation taking earth best thing ever happened family got sixth promotion week still know
6149,6149,3,The_Rickshank_Rickdemption,1,22,Jerry:,"Well, when you're not sure what you do for a living, you can make your own rules.",well sure living make rules
6154,6154,3,The_Rickshank_Rickdemption,1,22,Jerry:,"You spoil us, Conroy.",spoil us conroy
6157,6157,3,The_Rickshank_Rickdemption,1,22,Jerry:,  Willem Dafoe! Th-That's the guy I couldn't think of this morning.,willem dafoe th-that guy could think morning
6161,6161,3,The_Rickshank_Rickdemption,1,22,Jerry:,Ooh!   ,ooh
6243,6243,3,The_Rickshank_Rickdemption,1,22,Jerry :,Looking for this? ,looking
6245,6245,3,The_Rickshank_Rickdemption,1,22,Jerry :,It stinks of Rick.   ,stinks rick
6247,6247,3,The_Rickshank_Rickdemption,1,22,Jerry :,You can never leave. She cannot remain.,never leave remain
6432,6432,3,The_Rickshank_Rickdemption,1,22,Jerry:,The galactic government collapsed.,galactic government collapsed
6434,6434,3,The_Rickshank_Rickdemption,1,22,Jerry:,"Look, I-I'm not proud to share this, but the truth is, I just kept crawling, and it kept working.   Oh, I'm glad you're okay. Are we ever going to stop paying for indulging your father? Our children, our planet, our jobs? Is there anything left to lose?",look i-i proud share truth kept crawling kept working oh glad okay ever going stop paying indulging father children planet jobs anything left lose
6441,6441,3,The_Rickshank_Rickdemption,1,22,Jerry:,"Um..okay. No. No, no, no. Foot down time.",um..okay foot time
6443,6443,3,The_Rickshank_Rickdemption,1,22,Jerry:,"Beth, it's him or me!",beth
6505,6505,3,Rickmancing_the_Stone,2,23,Jerry:,All of it. You were looking right at me. I just wanted to say goodbye to the kids.,looking right wanted say goodbye kids
6518,6518,3,Rickmancing_the_Stone,2,23,Jerry:,"Bye, sweetie.",bye sweetie
