Sentence_id,Season,Episode,Episode_num,Episode_id,Character,Line,Line_no_stopwords
3549,3549,2,A_Rickle_in_Time,1,12,All Ricks:,"Ah, for God's sake, alright here, give me the time crystal. ",ah god sake alright give time crystal
3551,3551,2,A_Rickle_in_Time,1,12,All Ricks:,"Calling myself. Here, listen, buurp it'll probably go to voice mail since, you know, I'm calling myself. ",calling listen buurp probably go voice mail since know calling
3552,3552,2,A_Rickle_in_Time,1,12,All Rick phones:,"Hello, Rick here. ",hello rick
3553,3553,2,A_Rickle_in_Time,1,12,All Ricks:,"Don't fall for it, it's a bit. ",fall bit
3554,3554,2,A_Rickle_in_Time,1,12,All Rick phones:,"Just kidding, haha! You just got Ricked. You've reached Rick's voicemail, you know what to do  . ",kidding haha got ricked reached rick voicemail know
3555,3555,2,A_Rickle_in_Time,1,12,All Ricks:,"Hey Rick, it's Rick. Listen, I'm sorry about earlier. No hard feelings. I know you know I mean it too. Take it easy. Whoa. Damn, look at this, I'm blown up. Three new voicemails.   You get the idea buurp we're cool now. ",hey rick rick listen sorry earlier hard feelings know know mean take easy whoa damn look blown three new voicemails get idea buurp cool
3557,3557,2,A_Rickle_in_Time,1,12,All Ricks:,Fine I'll just do it myself. ,fine
3559,3559,2,A_Rickle_in_Time,1,12,All Ricks:,"Because I waited until I was certain it was what I wanted to do, Morty. That's the difference between you and me. I'm certain, and you're a walking burlap sack filled with turds. ",waited certain wanted morty difference certain walking burlap sack filled turds
3581,3581,2,A_Rickle_in_Time,1,12,All Ricks:,"Oh, what you're just gonna listen to this guy now? He's got a giant testicle for a head! He came here in a bubble. For all we know he could be the David Berkowitz of Nutsack Land. ",oh gonna listen guy got giant testicle head came bubble know could david berkowitz nutsack land
3585,3585,2,A_Rickle_in_Time,1,12,"Rick 1, 2 and 3:","Uh, we did... ",uh
3586,3586,2,A_Rickle_in_Time,1,12,Rick 4:,We're not wearing collars. ,wearing collars
3588,3588,2,A_Rickle_in_Time,1,12,"Rick 1, 2 and 3:",buurp What? ,buurp
3591,3591,2,A_Rickle_in_Time,1,12,Rick 4:,"Alright, fine. Summer, Morty, put 'em on. ",alright fine summer morty put
3593,3593,2,A_Rickle_in_Time,1,12,Rick:,"Yes, we're back, problem solved. ",yes back problem solved
3597,3597,2,A_Rickle_in_Time,1,12,Rick:,How long exactly do we have to wear these things? They're really embarassing. ,long exactly wear things really embarassing
3602,3602,2,A_Rickle_in_Time,1,12,Rick:,"I would have been happy to pay for it, Summer, but they don't exactly sell them at Costco. Besides, there's a larger lesson to be learned here. Get him! ",would happy pay summer exactly sell costco besides larger lesson learned get
3616,3616,2,A_Rickle_in_Time,1,12,Rick:,What if I told you there's a huge ticket up right behind you? ,told huge ticket right behind
3618,3618,2,A_Rickle_in_Time,1,12,Rick:,"Alright, hear me out on this. You're immortal, right, which means your life is infinite. Well in that case there's 100% chance that you'll eventually do everything, including turning around to look behind you. ",alright hear immortal right means life infinite well case 100 chance eventually everything including turning around look behind
3621,3621,2,A_Rickle_in_Time,1,12,Rick:,"Ah, God, gross and weird! ",ah god gross weird
3626,3626,2,A_Rickle_in_Time,1,12,Rick:,"Summer, Morty, take off your collars! ",summer morty take collars
3628,3628,2,A_Rickle_in_Time,1,12,Rick:,Good question. I suppose the answer is: I'm not certain! ,good question suppose answer certain
3631,3631,2,A_Rickle_in_Time,1,12,Rick 1:,I have no idea! ,idea
3632,3632,2,A_Rickle_in_Time,1,12,Rick 2:,I'm not sure. ,sure
3634,3634,2,A_Rickle_in_Time,1,12,All Ricks :,"Maybe I will, maybe I won't. ",maybe maybe wo
3636,3636,2,A_Rickle_in_Time,1,12,All Ricks :,"I'm really uncertain about everything, even kicking your ass! ",really uncertain everything even kicking ass
3649,3649,2,A_Rickle_in_Time,1,12,Rick 23:,"Time is falling apart, we've got to get back to certainty, quick! Give me your collars! ",time falling apart got get back certainty quick give collars
3651,3651,2,A_Rickle_in_Time,1,12,Rick 23:,"Morty, I have to fix three of them, and then there's thirty-one other versions of me that have to also fix three for a total of 96. I'm not an idiot. I know how to be decisive, now hand me that  . ",morty fix three thirty-one versions also fix three total 96. idiot know decisive hand
3653,3653,2,A_Rickle_in_Time,1,12,All Ricks :,"Oh, shit. ",oh shit
3672,3672,2,A_Rickle_in_Time,1,12,All Ricks:,"Okay, we're out of time. It's ironic, huh? ",okay time ironic huh
3674,3674,2,A_Rickle_in_Time,1,12,Rick 30:,What's goin' on? ,goin
3681,3681,2,A_Rickle_in_Time,1,12,Rick 30:,"What are you talking about, it's not broken, Morty, I fixed it, just put it on! ",talking broken morty fixed put
3683,3683,2,A_Rickle_in_Time,1,12,Rick 30:,"Fine, bring it here. ",fine bring
3690,3690,2,A_Rickle_in_Time,1,12,Rick 30:,Goddammit! ,goddammit
3692,3692,2,A_Rickle_in_Time,1,12,Rick 30:,Morty where's your collar I'll fix it ,morty collar fix
3695,3695,2,A_Rickle_in_Time,1,12,Rick 30:,"I'm okay with this. Be good Morty. Be better than me. bleep The other collar! I'm not okay with this! I am not okay with this! Oh, sweet Jesus please let me live. Oh, my God I--I've gotta fix this thing, please God in Heaven, please, God, oh Lord, hear my prayers. Yes! bleep you God! Not today, bitch. ",okay good morty better bleep collar okay okay oh sweet jesus please let live oh god gotta fix thing please god heaven please god oh lord hear prayers yes bleep god today bitch
3697,3697,2,A_Rickle_in_Time,1,12,Rick 30:,"Yes I did it! There is no God! In your face. One dot, motherbleep! ",yes god face one dot motherbleep
3701,3701,2,A_Rickle_in_Time,1,12,Rick:,"You know what I'm talking about, oh yeah. I'm gonna do the cabbage patch, Morty. Check me out I'm doing the cabbage patch dance. It's a classic dance, remember, like this. Oh shit look at that. ",know talking oh yeah gonna cabbage patch morty check cabbage patch dance classic dance remember like oh shit look
3705,3705,2,A_Rickle_in_Time,1,12,Rick:,Yeah. ,yeah
3707,3707,2,A_Rickle_in_Time,1,12,Rick:,"Shut up, Morty. The last time you felt something, we all almost died. You little s--piece of shit. ",shut morty last time felt something almost died little piece shit
3716,3716,2,A_Rickle_in_Time,1,12,Rick:,No it doesn't. It hurts. ,hurts
3738,3738,2,Mortynight_Run,2,13,Rick:,"Learning to fly this thing, Morty, it's gonna be really liberating. Y-Y-You're gonna be free to go on all kinds of errands for me. ",learning fly thing morty gonna really liberating y-y-you gonna free go kinds errands
3740,3740,2,Mortynight_Run,2,13,Rick:,"  Alright Morty, lesson's over. We got some business to attend to a few lightminutes south of here. ",alright morty lesson got business attend lightminutes south
3742,3742,2,Mortynight_Run,2,13,Rick:,"  WHOA! Jesus, Jerry, what the hell are you doing here?! ",whoa jesus jerry hell
3744,3744,2,Mortynight_Run,2,13,Rick:,"I guess I remember that.   Wow. And you've just been back there this whole time? Amazing. Well we don't have time to take him to Earth, Morty. Head for 3124-917. ",guess remember wow back whole time amazing well time take earth morty head 3124-917
3746,3746,2,Mortynight_Run,2,13,Rick:,Yep. ,yep
3749,3749,2,Mortynight_Run,2,13,Rick:,"Nope.   This is. You can park in a handicapped spot, Morty. Anything with less than eight limbs is considered disabled here. ",nope park handicapped spot morty anything less eight limbs considered disabled
3769,3769,2,Mortynight_Run,2,13,Rick:,"You kidding? I wish I had this idea. Well... I did have this idea, but I wish I was the version of me that owned it. That guy's rich. ",kidding wish idea well idea wish version owned guy rich
3771,3771,2,Mortynight_Run,2,13,Rick:,"  Trust me Morty, I've heard stories from other Ricks. Jerrys don't tend to last five minutes off of Earth. This is a totally unregistered cross-temporal asteroid. Here they can romp and play with other Jerrys. It couldn't be safer. ",trust morty heard stories ricks jerrys tend last five minutes earth totally unregistered cross-temporal asteroid romp play jerrys could safer
3773,3773,2,Mortynight_Run,2,13,Rick:,"Hey Morty, hang onto this. That number's your dad. If you lose it, we're not gonna be able to get him back. ",hey morty hang onto number dad lose gonna able get back
3777,3777,2,Mortynight_Run,2,13,Rick:,"Okay, wait here. ",okay wait
3779,3779,2,Mortynight_Run,2,13,Rick:,"Don't come with. It's boring, it's buurp business stuff. ",come boring buurp business stuff
3781,3781,2,Mortynight_Run,2,13,Rick:,"Right, like nothing shady ever happened in a fully furnished office? You ever hear about Wall Street Morty? Y-You know what those guys do in th--in their fancy board rooms? They take their balls, and they dip 'em in cocaine, and they wipe 'em all over each other. You know, Grandpa goes around, and he does his business in public because Grandpa isn't shady. ",right like nothing shady ever happened fully furnished office ever hear wall street morty y-you know guys th fancy board rooms take balls dip cocaine wipe know grandpa goes around business public grandpa shady
3783,3783,2,Mortynight_Run,2,13,Rick:,"Ah, crap.   Hey, what's up? ",ah crap hey
3785,3785,2,Mortynight_Run,2,13,Rick:,"Can... Can we please...? This is my grandson, Morty. ",please grandson morty
3787,3787,2,Mortynight_Run,2,13,Rick:,"Ugh.   Here, now go away. ",ugh go away
3789,3789,2,Mortynight_Run,2,13,Rick:,Y-Y-Y-You're gonna give him your card?! ,y-y-y-you gonna give card
3793,3793,2,Mortynight_Run,2,13,Rick:,"Ugh... You've got what the intergalactic call a very planetary mindset, Morty. It's more complicated out here! These are Flurbos. Do you understand what two humans can accomplish with three thousand of these? ",ugh got intergalactic call planetary mindset morty complicated flurbos understand two humans accomplish three thousand
3795,3795,2,Mortynight_Run,2,13,Rick:,An entire afternoon at Blips and Chiiiitz! ,entire afternoon blips chiiiitz
3797,3797,2,Mortynight_Run,2,13,Rick:,"Aw, this place is the best. It's got beer, games, prizes, and you can never tell what time it is. ",aw place best got beer games prizes never tell time
3799,3799,2,Mortynight_Run,2,13,Rick:,"Yeah, sure, if you spend all day shuffling words around you can make anything sound bad, Morty.   Here, check this out. ",yeah sure spend day shuffling words around make anything sound bad morty check
3836,3836,2,Mortynight_Run,2,13,Rick:,"Fifty-five years. Not bad, Morty. You kinda wasted your thirties though with that whole birdwatching phase. ",fifty-five years bad morty kinda wasted thirties though whole birdwatching phase
3838,3838,2,Mortynight_Run,2,13,Rick:,"Morty. You were just playing a game. It's called Roy. Snap out of it, come on.   ",morty playing game called roy snap come
3840,3840,2,Mortynight_Run,2,13,Rick:,Lookit this. You beat cancer and then you went back to work at the carpet store? Boo. ,lookit beat cancer went back work carpet store boo
3843,3843,2,Mortynight_Run,2,13,Rick:,"It's also the same as doing nothing. If Krombopulos Michael wants someone dead, there's not a lot anybody can do to stop him. That's why he does it for a living? Now if you'll excuse me, it's time to thrash your Roy score.   ",also nothing krombopulos michael wants someone dead lot anybody stop living excuse time thrash roy score
3845,3845,2,Mortynight_Run,2,13,Rick:,"Uh-huh, yeah, that's the difference between you and me, Morty. I never go back to the carpet store. ",uh-huh yeah difference morty never go back carpet store
3887,3887,2,Mortynight_Run,2,13,Rick:,"What are you doing Morty?! This is a Galactic Federation outpost! Look, I don't have time to tell you my entire backstory, but Grandpa and government don't get along! ",morty galactic federation outpost look time tell entire backstory grandpa government get along
3893,3893,2,Mortynight_Run,2,13,Rick:,"Oh, good job, Morty. Y-Y-Y-You killed my best customer but you saved a mind-reading fart! ",oh good job morty y-y-y-you killed best customer saved mind-reading fart
3895,3895,2,Mortynight_Run,2,13,Rick:,"Morty, don't do it.   Morty, you idiot! ",morty morty idiot
3897,3897,2,Mortynight_Run,2,13,Rick:,"We can't get him outta here. He's gaseous. He's not gonna make it through a portal, Morty. ",ca get outta gaseous gonna make portal morty
3902,3902,2,Mortynight_Run,2,13,Rick:,"Morty, come on, I-I wanna go back to Blips and Chitz. I don't wanna deal with this! ",morty come i-i wan na go back blips chitz wan na deal
3906,3906,2,Mortynight_Run,2,13,Rick:,Screw this. I'm out. ,screw
3913,3913,2,Mortynight_Run,2,13,Rick:,Stupid-ass fart-saving carpet-store motherbleep!   Move! ,stupid-ass fart-saving carpet-store motherbleep move
3915,3915,2,Mortynight_Run,2,13,Rick:,"Wait, did you bleep with my seat settings? ",wait bleep seat settings
3920,3920,2,Mortynight_Run,2,13,Rick:,"Yeah, yeah.   ",yeah yeah
3924,3924,2,Mortynight_Run,2,13,Rick:,"That's 'cause my grandson drives like a male Obavradian. Yeah, I said it. Some stereotypes are based in fact. ",grandson drives like male obavradian yeah said stereotypes based fact
3926,3926,2,Mortynight_Run,2,13,Rick:,"  Or, ya know, if you still have that gun K. Michael dropped, we can finish the job and go home. ",ya know still gun k. michael dropped finish job go home
3928,3928,2,Mortynight_Run,2,13,Rick:,I'm being polite. ,polite
3930,3930,2,Mortynight_Run,2,13,Rick:,"Yeah, where's that? Are you going on a quest to find he who smelt it? ",yeah going quest find smelt
3932,3932,2,Mortynight_Run,2,13,Rick:,"Oh great, just a hop, skip, and an 800 lightyear jump! ",oh great hop skip 800 lightyear jump
3934,3934,2,Mortynight_Run,2,13,Rick:,  Whatever you wanna do you little punk-ass little bitch... ,whatever wan na little punk-ass little bitch
3940,3940,2,Mortynight_Run,2,13,Rick:,"  Shut the bleep up about moonmen! This isn't a musical number. This is a bleep operation, we gotta be cool and bleep lay low! ",shut bleep moonmen musical number bleep operation gotta cool bleep lay low
3956,3956,2,Mortynight_Run,2,13,Rick:,Son of a...   Why were the Gromflomites holding you prisoner? What the bleep is so valuable about you? ,son gromflomites holding prisoner bleep valuable
3958,3958,2,Mortynight_Run,2,13,Rick:,  Any species that gets a hold of this thing is gonna use it to take over the galaxy. Do you know how inconvenient that's gonna be to my work? ,species gets hold thing gonna use take galaxy know inconvenient gonna work
3960,3960,2,Mortynight_Run,2,13,Rick:,Somebody dropped the dime on us. Gearhead...   ,somebody dropped dime us gearhead
3962,3962,2,Mortynight_Run,2,13,Rick:,"Number One is me, asshole! You're supposed to be my friend! ",number one asshole supposed friend
3967,3967,2,Mortynight_Run,2,13,Rick:,"Two things I wanna make clear to everybody in this room. Never betray me, and it's time to go. ",two things wan na make clear everybody room never betray time go
3976,3976,2,Mortynight_Run,2,13,Rick:,"Hey Morty, remember when you said selling a gun was as bad as pulling the trigger? How do you feel about all these people getting killed because of your choices? ",hey morty remember said selling gun bad pulling trigger feel people getting killed choices
3978,3978,2,Mortynight_Run,2,13,Rick:,Tell that to Gearhead's gearsticles. ,tell gearhead gearsticles
3980,3980,2,Mortynight_Run,2,13,Rick:,"Wrong! I'd be playin' Roy right now. At a certain point, my hands are tied, Morty. ",wrong playin roy right certain point hands tied morty
3998,3998,2,Mortynight_Run,2,13,Rick:,"Morty, take the wheel! ",morty take wheel
4001,4001,2,Mortynight_Run,2,13,Rick:,Whoa! ,whoa
4003,4003,2,Mortynight_Run,2,13,Rick:,"Geez, dammit, Morty! Who taught you to fly this thing?!   Haha, I'm kidding, I know that's on me. ",geez dammit morty taught fly thing haha kidding know
4006,4006,2,Mortynight_Run,2,13,Rick:,"Shit. Well, I guess this is it. ",shit well guess
4019,4019,2,Mortynight_Run,2,13,Rick:,"Damn. Can't blame that on the dog. ...Talk about silent but deadly. I-I've seen some nerve gas but ga- th-this gas got some nerve! Haha, you know what I'm sayin'? ",damn ca blame dog talk silent deadly i-i seen nerve gas ga- th-this gas got nerve haha know sayin
4021,4021,2,Mortynight_Run,2,13,Rick:,"I'll let you know, Morty. Gone with the wind, am I right? If you don't like that one, Morty, an alt on that one could be, like...if I said Gasablanca! ...Alright, I'm done.   Let's get to the Promethean Nebula, so my grandson can finish savin' a life! ",let know morty gone wind right like one morty alt one could like said gasablanca alright done let get promethean nebula grandson finish savin life
4063,4063,2,Mortynight_Run,2,13,Rick:,"Fine. Morty, take your fart to his hole and say your goodbyes. I'm gonna find some fuel and take a biiiig fat Morty.   That's my new word for 'shit' because of today's events. ",fine morty take fart hole say goodbyes gonna find fuel take biiiig fat morty new word today events
4079,4079,2,Mortynight_Run,2,13,Rick:,"So did you guys make out a little bit? Is he gonna send you a postcard?   Man, that guy hit the lottery when he crossed paths with you. ",guys make little bit gonna send postcard man guy hit lottery crossed paths
4081,4081,2,Mortynight_Run,2,13,Rick:,"Morty, I know I picked on your core beliefs and decision making a lot today, but I am glad you insisted on gettin' that fart home. You know, at least all the death and destruction wasn't for nothin', you know?   You miss your fart friend, huh? Well I've got a little surprise for you, buddy. While you were gone I found another wormhole with millions of beings just like him on the other side and they're all coming to visit. ",morty know picked core beliefs decision making lot today glad insisted gettin fart home know least death destruction nothin know miss fart friend huh well got little surprise buddy gone found another wormhole millions beings like side coming visit
4083,4083,2,Mortynight_Run,2,13,Rick:,"Too late, Morty. The hole's opening. ",late morty hole opening
4086,4086,2,Mortynight_Run,2,13,Rick:,Th-there's a lot more where that came from too. ,th-there lot came
4089,4089,2,Mortynight_Run,2,13,Rick:,Hey.   Hey bro. How many people was your Roy responsible for killing today? ,hey hey bro many people roy responsible killing today
4090,4090,2,Mortynight_Run,2,13,Other Rick:,"None, we chilled at Blips and Chitz all day, ain't that right homie? ",none chilled blips chitz day ai right homie
4092,4092,2,Mortynight_Run,2,13,Other Rick:,Haha! ,haha
4094,4094,2,Mortynight_Run,2,13,Rick:,"  Must be nice... Hey, Morty, there's our Jerry. ",must nice hey morty jerry
4097,4097,2,Mortynight_Run,2,13,Rick:,Glad you're safe Jerry. What do you say we go home? ,glad safe jerry say go home
4099,4099,2,Mortynight_Run,2,13,Another Rick:,"  Hey, wait, do you have 5126? ",hey wait 5126
4100,4100,2,Mortynight_Run,2,13,Rick:,"Uh, I'm not sure. Morty. ",uh sure morty
4102,4102,2,Mortynight_Run,2,13,Other Rick:,"Uh, that's a Blips and Chitz ticket. ",uh blips chitz ticket
4104,4104,2,Mortynight_Run,2,13,Rick:,"Way to go, Morty. Eh, whatever. ",way go morty eh whatever
4107,4107,2,Mortynight_Run,2,13,Ricks:,"Alright, come on, Jerry. ",alright come jerry
4112,4112,2,Mortynight_Run,2,13,Rick:,"It's the coolest place in the world! Hahahaha, I g- I get to be in a commercial! ",coolest place world hahahaha g- get commercial
4118,4118,2,Auto_Erotic_Assimilation,3,14,Rick:,Yeah Morty,yeah morty
4120,4120,2,Auto_Erotic_Assimilation,3,14,Rick:,It's my favourite song,favourite song
4123,4123,2,Auto_Erotic_Assimilation,3,14,Rick:,"Oh yeah, distress beacon! buurp Yeah baby!",oh yeah distress beacon buurp yeah baby
4125,4125,2,Auto_Erotic_Assimilation,3,14,Rick:,"The first rule of space travel kids, is always check out distress beacons; nine out of ten times its a ship full of dead aliens and a bunch of free shit!",first rule space travel kids always check distress beacons nine ten times ship full dead aliens bunch free shit
4128,4128,2,Auto_Erotic_Assimilation,3,14,Rick:,"One out of ten times its a deadly trap, but I'm ready to roll those dice!",one ten times deadly trap ready roll dice
4132,4132,2,Auto_Erotic_Assimilation,3,14,Rick:,"Yeah. Cha-ching. Oh yeah, if you find a room full of eggs, don't shy away from it, give one of them a shake. Those facehuggers are worth more than this ship.",yeah cha-ching oh yeah find room full eggs shy away give one shake facehuggers worth ship
4135,4135,2,Auto_Erotic_Assimilation,3,14,Rick:,This will make the cops write it up as a looting by the Korblocks.,make cops write looting korblocks
4137,4137,2,Auto_Erotic_Assimilation,3,14,Rick:,"I hear you man, cops are racist.",hear man cops racist
4139,4139,2,Auto_Erotic_Assimilation,3,14,Rick:,"Oh, hey! You're alive! Thank God.",oh hey alive thank god
4142,4142,2,Auto_Erotic_Assimilation,3,14,Rick:,And how do you know it didn't get on the ship with you? Those two ding-dongs seem pretty calm about the whole thing.,know get ship two ding-dongs seem pretty calm whole thing
4147,4147,2,Auto_Erotic_Assimilation,3,14,Rick:,Called it.,called
4149,4149,2,Auto_Erotic_Assimilation,3,14,Rick:,Unity!?,unity
4152,4152,2,Auto_Erotic_Assimilation,3,14,Rick:,"Oh boy. Uh, these are my grandkids, Summer and Morty. Summer, Morty, this is uh, Unity. We sort of used to, uh, date.",oh boy uh grandkids summer morty summer morty uh unity sort used uh date
4155,4155,2,Auto_Erotic_Assimilation,3,14,Rick:,Quite an operation you got going here Une. You're a whole planet now huh?,quite operation got going une whole planet huh
4160,4160,2,Auto_Erotic_Assimilation,3,14,Rick:,"Summer, rude. Why don't you kids run off and play with Unity while Unity and I do some catching up.",summer rude kids run play unity unity catching
4187,4187,2,Auto_Erotic_Assimilation,3,14,Rick:,"World peace achieved. Nice! A little weird to publish a paper about it for yourself, but hey. So what's next? ",world peace achieved nice little weird publish paper hey next
4189,4189,2,Auto_Erotic_Assimilation,3,14,Rick:,"Oh, goody.",oh goody
4193,4193,2,Auto_Erotic_Assimilation,3,14,Rick:,"buurp I like that. Oh, that's pretty sexy. Hey listen, where can I get a drink around here? ",buurp like oh pretty sexy hey listen get drink around
4195,4195,2,Auto_Erotic_Assimilation,3,14,Rick:,"Unity, Unity, who am I talking to? I watched you assimilate a whole police station just to get your hands on the evidence locker.",unity unity talking watched assimilate whole police station get hands evidence locker
4198,4198,2,Auto_Erotic_Assimilation,3,14,Rick:,"Hey, listen, I've grown too. I have! See, I've- I've reconnected with my family, right? ",hey listen grown see reconnected family right
4200,4200,2,Auto_Erotic_Assimilation,3,14,Rick:,Maybe it's part of getting old. Maybe I just miss being with... a collective.,maybe part getting old maybe miss collective
4203,4203,2,Auto_Erotic_Assimilation,3,14,Rick:,Oh yeah!,oh yeah
4205,4205,2,Auto_Erotic_Assimilation,3,14,Rick:,"Wait, wait, stop! H-Hold it! Not like this. We need a hang glider. And a crotchless Uncle Sam costume. And I want the entire field of your largest stadium covered end to end with naked redheads! And I want the stands packed with every man that remotely resembles my father! ",wait wait stop h-hold like need hang glider crotchless uncle sam costume want entire field largest stadium covered end end naked redheads want stands packed every man remotely resembles father
4216,4216,2,Auto_Erotic_Assimilation,3,14,Rick:,Oh yeah! I want youuuuuu!,oh yeah want youuuuuu
4228,4228,2,Auto_Erotic_Assimilation,3,14,Rick:,Oh my god. Oh my god.  ,oh god oh god
4230,4230,2,Auto_Erotic_Assimilation,3,14,Rick:,What's this 'was' stuff? I just need to hydrate and then we're doing that again! ,stuff need hydrate
4233,4233,2,Auto_Erotic_Assimilation,3,14,Rick:,"Listen, if this is an invasion I gotta sit this one out, but I'll- I'll be back to have sex with the survivors. ",listen invasion gotta sit one back sex survivors
4238,4238,2,Auto_Erotic_Assimilation,3,14,Rick:,All bad I hope.  ,bad hope
4240,4240,2,Auto_Erotic_Assimilation,3,14,Rick:,"Whoa, Jesus Christ!",whoa jesus christ
4243,4243,2,Auto_Erotic_Assimilation,3,14,Rick:,Oh snap! Powdered neutronium? Amphetetron? You know what I can make with this stuff?,oh snap powdered neutronium amphetetron know make stuff
4245,4245,2,Auto_Erotic_Assimilation,3,14,Rick:,"Come on, it's not every day that I'm in town! It- it's for old time's sake. ",come every day town it- old time sake
4247,4247,2,Auto_Erotic_Assimilation,3,14,Rick:,"Oh, I was thinking velocitinis, but...",oh thinking velocitinis
4250,4250,2,Auto_Erotic_Assimilation,3,14,Rick:,"I can do whatever you do and more, baby.",whatever baby
4253,4253,2,Auto_Erotic_Assimilation,3,14,Rick:,"You know, I think Beta-7 over there is hoping your alliance can be more than practical.",know think beta-7 hoping alliance practical
4286,4286,2,Auto_Erotic_Assimilation,3,14,Rick:,"You got that right. But... baby, listen. Y-you're talking about taking over planets and galaxies, you gotta... you gotta just... remember to let go sometimes, you know.",got right baby listen y-you talking taking planets galaxies gotta gotta remember let go sometimes know
4289,4289,2,Auto_Erotic_Assimilation,3,14,Rick:,Whoa! ,whoa
4291,4291,2,Auto_Erotic_Assimilation,3,14,Rick:,Whoa! That's not what I meant! ,whoa meant
4294,4294,2,Auto_Erotic_Assimilation,3,14,Rick:,"  Oh, that was awesome! My grandkids weren't in that town, right? A-are my grandkids alive? ... H-hey, my drink is empty.",oh awesome grandkids town right a-are grandkids alive h-hey drink empty
4358,4358,2,Auto_Erotic_Assimilation,3,14,Rick:,What the hell... is your problem? ,hell problem
4360,4360,2,Auto_Erotic_Assimilation,3,14,Rick:,"Fine, geez! ",fine geez
4362,4362,2,Auto_Erotic_Assimilation,3,14,Rick:,See ya!,see ya
4364,4364,2,Auto_Erotic_Assimilation,3,14,Rick:,"Tend your garden, kids, I'm kinda doing a thing here.",tend garden kids kinda thing
4367,4367,2,Auto_Erotic_Assimilation,3,14,Rick:,Oh my god buurp you guys I get it. You're afraid the big bad hivemind is gonna steal  your grandpa away. ,oh god buurp guys get afraid big bad hivemind gonna steal grandpa away
4372,4372,2,Auto_Erotic_Assimilation,3,14,Rick:,"Oh, gee, boy Summer, well put. Uh, why don't we see what Unity thinks. Unity?",oh gee boy summer well put uh see unity thinks unity
4374,4374,2,Auto_Erotic_Assimilation,3,14,Rick:,"Oh, hey, wh-what's this on the news, guys? L-l-let me turn it up.",oh hey wh-what news guys l-l-let turn
4377,4377,2,Auto_Erotic_Assimilation,3,14,Rick:,I think you two are a little outnumbered. ,think two little outnumbered
4379,4379,2,Auto_Erotic_Assimilation,3,14,Rick:,What? Dumb. Bye.,dumb bye
4381,4381,2,Auto_Erotic_Assimilation,3,14,Rick:,"Summer's just a hyper-emotional, needy little- what's the word I'm looking for here... uh- human! It runs in the family! I can tolerate it but I can't give a crap about it. Take a hike. ",summer hyper-emotional needy little- word looking uh- human runs family tolerate ca give crap take hike
4384,4384,2,Auto_Erotic_Assimilation,3,14,Rick:,"I'm not looking for judgement, just a yes or no. Can you assimilate a giraffe?",looking judgement yes assimilate giraffe
4413,4413,2,Auto_Erotic_Assimilation,3,14,Rick:,"Aaah!   Alright, I'm bored.",aaah alright bored
4415,4415,2,Auto_Erotic_Assimilation,3,14,Rick:,"Pfft, screw those guys! Uugh, I'll be right back. Don't waste your brain on those weirdos, Unity. They're no different from any other aimless chumps that you occupy. They just put you at the centre of their lives because you're powerful and then because they put you there they want you to be less powerful. Never gonna happen though, right?",pfft screw guys uugh right back waste brain weirdos unity different aimless chumps occupy put centre lives powerful put want less powerful never gonna happen though right
4417,4417,2,Auto_Erotic_Assimilation,3,14,Rick:,Never! Back in a flash.,never back flash
4419,4419,2,Auto_Erotic_Assimilation,3,14,Rick:,"Best weekend ever, Rick! I agree, Rick! Let's see how long we can go!",best weekend ever rick agree rick let see long go
4421,4421,2,Auto_Erotic_Assimilation,3,14,Rick:,Hey Une! You got any more-,hey une got more-
4429,4429,2,Auto_Erotic_Assimilation,3,14,Rick:,Hey.,hey
4431,4431,2,Auto_Erotic_Assimilation,3,14,Rick:,Okay.,okay
4433,4433,2,Auto_Erotic_Assimilation,3,14,Rick:,No. It's your house. ,house
4435,4435,2,Auto_Erotic_Assimilation,3,14,Rick:,"Who? Oh. Unity. Yeah, well, I mean honestly we're talking about an entity that thrives on enslavement, you know. It's not cool. Fun's fun but who needs it? I'll be in the garage. ",oh unity yeah well mean honestly talking entity thrives enslavement know cool fun fun needs garage
4439,4439,2,Auto_Erotic_Assimilation,3,14,Rick:,Unity! Unity! Unity! ,unity unity unity
4442,4442,2,Auto_Erotic_Assimilation,3,14,Rick:,"I wanna talk to buurp Unity. Beta-7, I know it's in there!",wan na talk buurp unity beta-7 know
4444,4444,2,Auto_Erotic_Assimilation,3,14,Rick:,"I know your game, Beta-7, I've met a billion of you, you little on-deck in-the-wind shoulder to cry on!",know game beta-7 met billion little on-deck in-the-wind shoulder cry
4446,4446,2,Auto_Erotic_Assimilation,3,14,Rick:,"Well, you're just loving this, mother f- this isn't gonna shape out like you think, pal! Unity's not into other hiveminds! It's gonna suck you in and use you up and a month from now I'm going to be making out with all of you in a bunch of red wigs! Unity! Unity! Unity, I know you can hear me! Get out here!",well loving mother f- gonna shape like think pal unity hiveminds gonna suck use month going making bunch red wigs unity unity unity know hear get
4448,4448,2,Auto_Erotic_Assimilation,3,14,Rick:,"Oh, in your dreams you have weapons systems. ",oh dreams weapons systems
4450,4450,2,Auto_Erotic_Assimilation,3,14,Rick:,"We are, Morty. Alright, Beta-shit-7, you just got saved by the bell, bitch! ",morty alright beta-shit-7 got saved bell bitch
